ticker,name,sector_osebx,last_,buy,sell,tradecount,info,marketcap,profit_today,profit_1wk,profit_1month,profit_ytd,profit_1yr,zip,sector_yahoo,longBusinessSummary,city,phone,country,companyOfficers,website,maxAge,address1,fax,industry,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,fullTimeEmployees,address2,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,err,state
EQNR,Equinor,Energy,144.4,144.4,144.45,2684,,465165.27,0.0063,0.0626,0.0479,-0.1481,0.0283,4035,Energy,"Equinor ASA, an energy company, explores for, produces, transports, refines, and markets petroleum and petroleum-derived products, and other forms of energy in Norway and internationally. The company operates through Development & Production Norway; Development & Production Brazil; Development & Production International; Marketing, Midstream & Processing; New Energy Solutions; Technology, Projects & Drilling; Exploration; and Global Strategy & Business Development segments. It also transports, processes, manufactures, markets, and trades in oil and gas commodities, such as crude and condensate products, gas liquids, natural gas, and liquefied natural gas; markets and trades in electricity and emission rights; and operates refineries, processing and power plants, and terminals. In addition, the company develops wind, and carbon capture and storage projects, as well as offers other renewable energy and low-carbon energy solutions. As of December 31, 2019, it had proved oil and gas reserves of 6,004 million barrels of oil equivalent. The company was formerly known as Statoil ASA and changed its name to Equinor ASA in May 2018. Equinor ASA was founded in 1972 and is headquartered in Stavanger, Norway.",Stavanger,47 51 99 00 00,Norway,[],http://www.equinor.com,1.0,Forusbeen 50,,Oil & Gas Integrated,143.4,144.0,141.1289,0.0049511855,,,145.95,,3117278.0,,143.4,139.54852,0.71,144.0,,3117278.0,,,,3.3,1597363200.0,0.731707,,,144.0,2.0,NOK,,820780.0,,,,469024178176.0,,,3967926.0,8.979805,144.0,144.45,,0.0,820780.0,187.2,64.75336,,4.95,95.2,144.4,False,0.023,0.0,145.95,OSL,EQUINOR ASA,Equinor ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,EQNR.OL,finmb_989228,no_market,,9.341000000000001,,-0.04413,33.985,-0.040160656,,,,3248090112.0,,,10.863,,,,1577750400.0,0.19812000000000002,-2304999936.0,-0.6970000000000001,,0.16254902,13.292829000000001,0.67271006,1640908800.0,1593475200.0,,,1016149680.0,487892385792.0,,1147219200.0,5:1,,,,,,,,,,,https://logo.clearbit.com/equinor.com,21412.0,,,,,,,
EPR,Europris,Consumer discretionary,43.0,42.98,43.04,458,,7130.2,0.0,-0.0218,-0.1313,0.3124,0.777,1661,Consumer Defensive,"Europris ASA operates as a discount variety retailer in Norway. The company sells own brand, private-label, and branded merchandise, including personal care, animal, home and interior, leisure time, clothes and shoes, fix home, household, garn, and enterprise assortment products. As of March 26, 2020, it operated 265 stores. The company was formerly known as EPH II AS and changed its name to Europris ASA in May 2015. The company was founded in 2011 and is headquartered in RolvsÃ¸y, Norway.",Rolvsoy,,Norway,[],http://www.europris.no,1.0,Dikeveien 57,,Discount Stores,43.0,43.2,37.730503000000006,0.045348837999999995,0.58669996,,43.4,,349219.0,,43.0,45.641766,1.95,43.2,,349219.0,,,,1.95,1588204800.0,0.771777,,,42.68,2.0,NOK,13.109755999999999,148754.0,,,,7130217472.0,,,706357.0,1.0231626,42.68,43.04,,79600.0,148754.0,50.75,16.602318,,,23.6,42.98,False,0.045100003,95300.0,43.4,OSL,EUROPRIS ASA,Europris ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,EPR.OL,finmb_293420901,no_market,,1.515,,0.078049995,11.849,0.6796875,,2.59,,165819008.0,,,11.468,,,,1577750400.0,0.53228,543936000.0,3.28,,0.16254902,3.749564,0.03046,1640908800.0,1593475200.0,,,159459440.0,10556297216.0,,,,,,1.399,,,,,,,,https://logo.clearbit.com/europris.no,1814.0,,,,,,,
EXTX-ME,EXACT Therapeutics,Health care,37.0,36.52,36.72,6,,1108.81,-0.0125,-0.0513,,,,0379,Healthcare,"EXACT Therapeutics AS, a clinical stage biotech company, develops a technology platform for targeted therapeutic enhancement, Acoustic Cluster Therapy (ACT). The ACT sonoporation is an approach to ultrasound-mediated, targeted drug enhancement with the potential to amplify the clinical utility of a range of therapeutic agents across various indications, including within oncology (chemotherapy and immunotherapy), infectious diseases, and neurological conditions. The company was founded in 2012 and is based in Oslo, Norway.",Oslo,,Norway,[],http://www.phoenixsolutions.no,1.0,Ullernchausseen 64,,Biotechnology,37.47,37.47,36.94379,,0.0,,38.0,,2391.0,,37.47,36.94379,,37.47,,2391.0,,,,,,,,,37.0,2.0,NOK,,737.0,,,,1108808576.0,,,15200.0,149.27522,37.0,36.72,,,737.0,53.592,,,,26.0,36.52,False,,,38.0,OSL,EXACT THERAPEUTICS,Phoenix Solutions AS,Europe/Oslo,CEST,False,7200000.0,EQUITY,EXTX-ME.OL,finmb_582869177,no_market,,151.171,,-2.0169599999999996,-71.542,0.17741334,,,,29967800.0,,,1.4040000000000001,,,,1577750400.0,,-14981884.0,-0.5,,0.16254902,26.353275,,1640908800.0,,,,29885039.0,1122891648.0,,1595808000.0,250:1,,,,,,,,,,,https://logo.clearbit.com/phoenixsolutions.no,4.0,,,,,,,
FJORD,Fjord1,Industrials,43.0,42.8,43.0,13,,4295.41,0.004699999999999999,-0.040199999999999986,-0.0549,0.17489999999999994,0.1316,6900,Industrials,"Fjord1 ASA, together with its subsidiaries, operates passenger ferries and other passenger boats in Norway. The company operates in four segments: Ferry, Passenger Boat, Catering, and Tourism. The company's ferries and passenger boats transport vehicles and passengers. It also offers catering and tourism, shipyard, and travel agency services; and manages properties. The company was founded in 2001 and is headquartered in FlorÃ¸, Norway. Fjord1 ASA is a subsidiary of Havilafjord AS.",Floro,47 57 75 70 00,Norway,[],http://www.fjord1.no,1.0,Strandavegen 15,,Marine Shipping,42.8,42.8,41.79855,0.06308412,1.6071,,43.0,,30977.0,,42.8,44.870585999999996,2.7,42.8,,30977.0,,,,,1557878400.0,0.85,,,42.8,2.0,NOK,25.671642000000002,9990.0,,,,4296112640.0,,,31155.0,1.5352311,42.8,43.0,,0.0,9990.0,46.9,12.250712,,,31.0,42.8,False,,0.0,43.0,OSL,FJORD1 ASA,Fjord1 ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,FJORD.OL,finmb_22655336,no_market,,3.633,,0.059789999999999996,13.049000000000001,0.1322751,,3.51,,99909600.0,,,22.394000000000002,,,,1577750400.0,0.11310001,167319008.0,1.675,,0.16254902,1.9201573,0.85439,1640908800.0,1585612800.0,,,14465911.0,10166533120.0,,,,,,,,,,,,,,https://logo.clearbit.com/fjord1.no,1056.0,,,,,,,
FKRAFT,Fjordkraft Holding,Utilities,80.9,80.6,80.9,177,,8461.02,-0.0025,-0.0025,0.0888,0.4521,0.8695,5147,Utilities,"Fjordkraft Holding ASA, together with its subsidiaries, engages in the purchase, sale, and portfolio management of electrical power to households, private and public companies, and municipalities in Norway. It operates through Consumer and Business segments. The Consumer segment sells electrical power and related services to private consumers. The Business segment sells electrical power and related services to business consumers. The company also provides mobile phone services to private customers. Fjordkraft Holding ASA was founded in 2001 and is headquartered in Bergen, Norway.",Bergen,47 23 00 61 00,Norway,[],http://www.fjordkraft.no,1.0,Folke Bernadottes Vei 38,,Utilities—Regulated Electric,81.1,81.1,73.66449,0.03699137,0.5528,,82.2,,97037.0,,81.1,77.85294,3.0,81.1,,97037.0,,,,3.0,1587600000.0,0.182557,,,80.5,2.0,NOK,20.316423,37448.0,,,,8461007360.0,,,237210.0,1.4371992,80.5,80.9,,0.0,37448.0,85.9,,,,42.1,80.6,False,0.037100002,0.0,82.2,OSL,FJORDKRAFT HLDG,Fjordkraft Holding ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,FKRAFT.OL,finmb_551325968,no_market,,1.355,,0.07124,13.449000000000002,0.79822624,,,,104586000.0,,,11.130999999999998,,,,1577750400.0,0.41085997,419416000.0,3.9819999999999998,,0.16254902,7.2679906,0.3204,1640908800.0,1585612800.0,,,85416677.0,7978970624.0,,,,,,0.366,,,,,,,,https://logo.clearbit.com/fjordkraft.no,293.0,,,,,,,
FLNG,FLEX LNG,Energy,51.9,51.9,52.15,44,,2808.34,-0.0114,0.0107,0.0622,-0.4179,-0.4444,HM08,Energy,"Flex LNG Ltd., through its subsidiaries, engages in the seaborne transportation of liquefied natural gas (LNG) worldwide. As of December 31, 2019, it owned and operated six LNG carriers. It also provides chartering and management services. Flex LNG Ltd. was founded in 2006 and is based in Hamilton, Bermuda.",Hamilton,441 295 6935,Bermuda,[],http://www.flexlng.com,1.0,Par-La-Ville Place,441 295 3494,Oil & Gas Midstream,52.5,53.95,52.90594,0.0038095238000000003,1.8944,,53.95,,44017.0,,52.5,48.647940000000006,0.2,53.95,,44017.0,,,,1.87,1583798400.0,0.5864090000000001,,,51.6,2.0,NOK,513.8614,16802.0,,,,2808340224.0,,,125040.0,20.201271,51.6,52.15,,219600.0,16802.0,108.2,370.7143,,,38.1,51.9,False,0.0356,100000.0,53.95,OSL,FLEX LNG LTD (BM),Flex LNG Ltd.,Europe/Oslo,CEST,False,7200000.0,EQUITY,FLNG.OL,finmb_36151890,no_market,,25.281999999999996,,0.039760000000000004,35.336,-0.44089459999999997,,0.14,,54110600.0,,,15.136,,,,1577750400.0,0.19859000000000002,5528000.0,0.10099999999999999,,0.16254902,3.4289114,0.4586,1640908800.0,1585612800.0,,,28836612.0,3514627584.0,,1552262400.0,1:10,,,,,,,,,,,https://logo.clearbit.com/flexlng.com,8.0,4th Floor 14 Par-La-Ville Road,,,,,,
FRO,Frontline,Energy,74.2,74.1,74.3,346,,14668.77,0.022,0.016399999999999998,0.0848,-0.2392,0.35,HM 08,Energy,"Frontline Ltd., a shipping company, engages in the seaborne transportation of crude oil and oil products worldwide. It owns and operates oil and product tankers. As of December 31, 2019, the company operated a fleet of 71 vessels. It is also involved in the charter, purchase, and sale of vessels. Frontline Ltd. is based in Hamilton, Bermuda.",Hamilton,441 295 6935,Bermuda,[],http://www.frontline.bm,1.0,Par-la-Ville Place,441 295 3494,Oil & Gas Midstream,72.6,74.65,80.409355,0.016528927,0.3623,,74.65,,399602.0,,72.6,70.59559,1.2,74.65,,399602.0,,,,27.07,1591142400.0,0.32346199999999997,,,73.35,2.0,NOK,52.10674,133928.0,,,,14817369088.0,,,988619.0,13.110674,73.35,74.3,,173100.0,133928.0,123.0,172.55813999999998,,,55.0,74.1,False,0.3729,75700.0,74.65,OSL,FRONTLINE LTD,Frontline Ltd.,Europe/Oslo,CEST,False,7200000.0,EQUITY,FRO.OL,finmb_144797851,no_market,,14.493,,0.23471999999999998,32.946,0.16346145,,0.43,,197692000.0,,,8.113999999999999,,,,1577750400.0,0.29650998,265272000.0,1.4240000000000002,,0.16254902,9.144688,0.50473,1640908800.0,1585612800.0,,,98284714.0,16379437056.0,,1454544000.0,1:5,,,3.13,,,,,,,,https://logo.clearbit.com/frontline.bm,157.0,14 Par-la-Ville Road PO Box HM 1593,,,,,,
GIG,Gaming Innovation Group,Consumer discretionary,7.99,7.73,7.86,107,,713.42,0.0377,0.0555,0.4092,-0.0244,-0.3004,STJ 3148,Consumer Cyclical,"Gaming Innovation Group Inc., through its subsidiaries, provides and facilitates a platform for Internet gambling, gaming, and betting in Nordic countries, other European countries, and internationally. It operates in two segments, Business-to-Business (B2B) and Business-to-Consumer (B2C). The company offers profile management system with integrated KYC tools to verify end users, which comprises of payment gateway, gaming tools, and regulatory adaption engine, as well as bonus, affiliate, and content management systems. It also designs, hosts, and distributes in-house-developed and third-party games, such as casino; and offers sportsbook solutions that helps the customers to offer betting experience to their end users. In addition, it provides iGaming end user leads for casino and sportsbook customers using the techniques and technology in social media, adwords, permission marketing, and display advertising; and digital agency, which comprises of ad-tech, publishing, and paid media channels. Additionally, it offers front end development, compliance standards, payments, and product management services. Further, the company offers B2C casino, sports betting, and poker services through its own brands, such as Guts.com, Betspin.com, Rizk.com, SuperLenny.com, Kaboo.com, Thrills.com, and Highroller.com. The company was founded in 2012 and is headquartered in St Julians, Malta.",St Julians,356 2711 0277,Malta,[],http://www.gig.com,1.0,@GiG Beach,,Gambling,7.7,7.54,5.31471,,0.0,,7.99,,292158.0,,7.7,6.395882,,7.54,,292158.0,,,,,,0.837398,,,7.49,2.0,NOK,,187629.0,,,,719144704.0,,,204315.0,,7.49,7.86,,86600.0,187629.0,11.86,79.89999399999999,,,2.05,7.73,False,,1568100.0,7.99,OSL,GAMING INNOVATION,Gaming Innovation Group Inc.,Europe/Oslo,CEST,False,7200000.0,EQUITY,GIG.OL,finmb_285246636,no_market,,,,-1.50549,,-0.33620690000000003,,0.1,,90005600.0,,,1.355,,,,1577750400.0,0.13146,,-0.08,,0.16254902,5.896679,0.53973,1640908800.0,1585612800.0,,,37909470.0,693043328.0,,1545177600.0,1:10,,,,,,,,,,,https://logo.clearbit.com/gig.com,594.0,Golden Mile Business Centre Triq Id-Dragunara,,,,,,
RISH,GC Rieber Shipping,Industrials,6.25,6.0,6.2,3,,537.71,0.0246,0.008100000000000001,-0.015700000000000002,-0.2378,-0.2515,5058,Industrials,"GC Rieber Shipping ASA engages in the design, development, construction, and maritime operation of specialized vessels within the offshore/shipping business in Norway, Great Britain, Africa, and the Netherlands. It operates through Subsea and Ice/Support segments. The Subsea segment owns and operates subsea vessels that are primarily used for construction, inspection, maintenance, and repair of subsea installations. The Ice/Support segment owns and operates a vessel within ice/support that provides services for scientific expeditions and logistics operations, as well as for the oil and gas sector. The company operates 11 vessels and has direct and indirect ownership of 23 advanced special purpose vessels. It also provides marine ship management and project development services. The company was founded in 1879 and is headquartered in Bergen, Norway. GC Rieber Shipping ASA is a subsidiary of GC Rieber AS.",Bergen,47 55 60 68 00,Norway,[],http://www.gcrieber-shipping.com,1.0,Solheimsgaten 15,,Marine Shipping,6.1,5.7,6.5491304,0.08196721,0.0,,6.25,,1260.0,,6.1,6.075,0.5,5.7,,1260.0,,,,,1428624000.0,0.991289,,,5.7,2.0,NOK,,292.0,,,,537705024.0,,,6232.0,2.6647425,5.7,6.2,,110000.0,292.0,11.5,,,,4.5,6.0,False,,100000.0,6.25,OSL,GC RIEBER SHIPPING,GC Rieber Shipping ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,RISH.OL,finmb_884214,no_market,,8.084,,-0.90569,20.11,-0.2694611,,,,86032800.0,,,20.62,,,,1577750400.0,0.018969999999999997,-182755008.0,-2.124,,0.16254902,0.30310377,0.92489,1640908800.0,1585612800.0,,,8121469.0,1631233280.0,,1176422400.0,10:1,,,,,,,,,,,https://logo.clearbit.com/gcrieber-shipping.com,32.0,,,,,,,
GENT-ME,Gentian Diagnostics,Health care,61.5,60.0,61.5,12,,947.27,0.008199999999999999,0.0,0.0789,-0.0144,0.268,1596,Healthcare,"Gentian Diagnostics AS researches, develops, and produces biochemical reagents for use in medical diagnostics and research in Europe, Asia, the United States. It offers in-vitro diagnostic (IVD) and molecular diagnostic tests for medical laboratories and universities. The company's products include Plasma Calprotectin, a particle enhanced turbidimetric immunoassay (PETIA) for quantitative analysis of total calprotectin in plasma; and Cystatin C, a PETIA for use on a range of clinical chemistry analyzers. . It also offers Canine CRP, an IVD test for the quantitative determination of Canine CRP in dog serum plasma; PreTect HPV-Proofer, an assay for the qualitative detection of the presence of human papillomavirus; and PreTect SEE, a control test for NILM cytology. The company was founded in 2001 and is headquartered in Moss, Norway.",Moss,47 99 33 99 05,Norway,[],http://www.gentian.com,1.0,Bjornasveien 5,,Diagnostics & Research,61.0,62.5,52.189854,,0.0,,62.5,,6770.0,,61.0,57.735293999999996,,62.5,,6770.0,,,,,,0.736526,,,60.0,2.0,NOK,,1001.0,,,,947266048.0,,,7702.0,15.167906,60.0,61.5,,,1001.0,66.8,,,,38.0,60.0,False,,,62.5,OSL,GENTIAN DIAGNOSTIC,Gentian Diagnostics AS,Europe/Oslo,CEST,False,7200000.0,EQUITY,GENT-ME.OL,finmb_413765020,no_market,,12.525,,-0.61030996,-31.241999999999997,0.27083337,,,,15402700.0,,,13.222000000000001,,,,1577750400.0,0.26521999999999996,-38115000.0,-2.477,,0.16254902,4.6513386,0.48766997,1640908800.0,1585612800.0,,,6773345.0,782201792.0,,,,,,,,,,,,,,https://logo.clearbit.com/gentian.com,46.0,,,,,,,
GJF,Gjensidige Forsikring,Financials,185.3,185.3,185.4,660,,92647.92,-0.0011,-0.0211,0.0087,0.0052,0.0981,0191,Financial Services,"Gjensidige Forsikring ASA operates as a general insurance company in Norway, Denmark, Sweden, Lithuania, Latvia, and Estonia. The company operates through six segments: General Insurance Private, General Insurance Commercial, General Insurance Denmark, General Insurance Sweden, General Insurance Baltics, and Pension. It offers various insurance products, including motor vehicles, property, leisure boats, and accident and health insurance products, as well as insurance products in the areas of liability, commercial, municipality, and agriculture, coastal and marine/transport, and defined contribution scheme; travel; and life and pet insurance products. The company also provides pension and savings products comprising occupational pensions, private pension savings, spouse/cohabitant pension, child's pension, and individual disability pensions. It distributes its products through its distribution network, as well as through agents, partnerships, brokers, telephone, digital solutions, and sales offices to private and commercial customers. The company is headquartered in Oslo, Norway. Gjensidige Forsikring ASA is a subsidiary of Gjensidigestiftelsen.",Oslo,47 91 50 31 00,Norway,[],http://www.gjensidige.no,1.0,Schweigaardsgate 21,,Insurance—Diversified,185.4,186.4,184.81775,0.03829558,0.0,,187.3,,297211.0,,185.4,185.69118,7.1,186.4,,297211.0,,,,,1585267200.0,0.430313,,,184.3,2.0,NOK,23.533892,96268.0,,,,92700000256.0,,,502950.0,3.3610218,184.3,185.4,,118100.0,96268.0,208.8,19.474789,,,145.25,185.3,False,,96300.0,187.3,OSL,GJENSIDIGE FORSIKR,Gjensidige Forsikring ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,GJF.OL,finmb_4497069,no_market,,1.845,,0.14282999999999998,9.68,0.091551304,,9.52,,500000000.0,,,56.1,,,,1577750400.0,0.30024,3939399936.0,7.877999999999999,,0.16254902,3.304813,0.6395,1640908800.0,1593475200.0,,,497370053.0,50898030592.0,,,,,,0.455,,,,,,,,https://logo.clearbit.com/gjensidige.no,3620.0,,,,,,,
GEOS-ME,Golden Energy Offshore Services,Energy,1.03,,,0,,47.04,,,,,,6002,Industrials,"Golden Energy Offshore Services AS engages in the shipping business in Europe and Africa. The company owns 4 offshore service vessels. Golden Energy Offshore Services AS was incorporated in 2013 and is headquartered in Aalesund, Norway.",Alesund,47 70 10 26 60,Norway,[],http://www.geoff.no,1.0,St Olavs Plass 1,47 70 10 26 61,Marine Shipping,1.03,1.03,1.7431159,,0.0,,1.03,,0.0,,1.03,1.175294,,1.03,,0.0,,,,,,0.34475100000000003,,,1.03,4.0,NOK,,0.0,,,,47044012.0,,,1003.0,0.42625448,1.03,0.0,,,0.0,5.9,,,,1.0,0.96,False,,,1.03,OSL,GOLDEN ENGY OFFSHO,Golden Energy Offshore Services AS,Europe/Oslo,CEST,False,7200000.0,EQUITY,GEOS-ME.OL,finmb_382050544,no_market,,2.633,,-0.15581,17.076,-0.81929827,,,,45673800.0,,,8.079,,,,1577750400.0,0.4456,-17196492.0,-0.541,,0.16254902,0.12749101,0.0,1640908800.0,1577750400.0,,,19335649.0,290545120.0,,,,,,,,,,,,,,https://logo.clearbit.com/geoff.no,,,,,,,,
GOGL,Golden Ocean Group,Industrials,35.3,35.28,35.34,350,,5057.7,-0.0134,-0.011200000000000002,-0.0381,-0.2985,-0.2254,HM 08,Industrials,"Golden Ocean Group Limited, a shipping company, owns and operates a fleet of dry bulk vessels comprising of Newcastlemax, Capesize, Panamax, and Ultramax vessels worldwide. It owns and operates dry bulk vessels in the spot and time charter markets. The company transports bulk commodities, such as ores, coal, grains, and fertilizers. As of March 12, 2020, it owned a fleet of 67 vessels. Golden Ocean Group Limited is based in Hamilton, Bermuda.",Hamilton,441 295 6935,Bermuda,[],http://www.goldenocean.bm,1.0,Par-la-Ville Place,441 295 3494,Marine Shipping,35.78,36.14,36.038406,0.008384573000000001,,,36.44,,690596.0,,35.78,36.28706,0.3,36.14,,690596.0,,,,2.24,1583366400.0,1.7186810000000001,,,35.28,2.0,NOK,,222808.0,,,,5057713152.0,,,1074390.0,7.033716,35.28,35.32,,470900.0,222808.0,59.6,,,,26.5,35.3,False,0.0621,400000.0,36.44,OSL,GOLDEN OCEAN GROUP,Golden Ocean Group Limited,Europe/Oslo,CEST,False,7200000.0,EQUITY,GOGL.OL,finmb_262789605,no_market,,8.937999999999999,,-0.16155,34.421,-0.23969406,,,,143278000.0,,,9.389,,,,1577750400.0,0.2715,-116166000.0,-0.818,,0.16254902,3.7597187000000005,0.36176997,1640908800.0,1585612800.0,,,91444125.0,6426944000.0,,1470009600.0,1:5,,,,,,,,,,,https://logo.clearbit.com/goldenocean.bm,37.0,14 Par-la-Ville Road PO Box HM 1593,,,,,,
