ticker,name,sector_osebx,last_,buy,sell,tradecount,info,marketcap,profit_today,profit_1wk,profit_1month,profit_ytd,profit_1yr,zip,sector_yahoo,longBusinessSummary,city,phone,country,companyOfficers,website,maxAge,address1,industry,address2,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,fax,trailingPE,fullTimeEmployees,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,state
BWLPG,BW LPG,Energy,36.86,36.84,36.88,763,,5090.24,-0.0171,-0.0086,0.2014,-0.4308,0.2346,117438,Industrials,"BW LPG Limited, an investment holding company, engages in shipowning and chartering activities worldwide. It operates through three segments: Very Large Gas Carriers (VLGCs), Large Gas Carriers (LGCs), and Product Services. The company is involved in the transportation of liquefied petroleum gas to oil companies, and trading and utility companies; and product trading and delivery activities. As of February 28, 2020, it had a fleet of 47 vessels, including 35 owned VLGCs, 10 chartered VLGCs, and 2 owned and operated VLGCs by a joint venture with a total carrying capacity of approximately 3 million cubic meters. The company was formerly known as BW Gas LPG Holding Limited and changed its name to BW LPG Limited in September 2013. BW LPG Limited was founded in 1935 and is headquartered in Singapore.",Singapore,65 6705 5588,Singapore,[],http://www.bwlpg.com,1.0,10 Pasir Panjang Road,Marine Shipping,"No. 17-02, Mapletree Business City",37.5,37.5,40.931015,0.027999998999999998,0.3116,,37.7,,855745.0,,37.5,32.015293,1.05,37.5,,855745.0,,,,10.16,1591056000.0,1.58885,,,36.6,2.0,NOK,359316.0,,,,5095779328.0,,,906494.0,5.3666220000000004,36.6,36.9,,406100.0,359316.0,85.0,175.7143,,,26.0,36.86,False,0.271,63000.0,37.7,OSL,BW LPG LTD,BW LPG Limited,Europe/Oslo,CEST,False,7200000.0,EQUITY,BWLPG.OL,finmb_246740269,no_market,,6.622999999999999,,0.39815,13.802,0.033851147000000005,,0.21,,138096992.0,,,8.357999999999999,,,,1577750400.0,0.31128,378060000.0,2.725,,0.13263035,4.414932299999999,0.45400003,1640908800.0,1585612800.0,,,70321032.0,6288850944.0,,,,,,,,,,,,,,https://logo.clearbit.com/bwlpg.com,65 6570 6056,13.5412855,2004.0,,,,,
BWO,BW Offshore Limited,Energy,35.38,35.3,35.36,744,,6396.7,0.0309,0.1384,0.07339999999999999,-0.4005,-0.1358,HM11,Energy,"BW Offshore Limited builds, owns, and operates oil and gas floating production, storage, and offloading vessels (FPSOs); and floating, storage, and offloading vessels (FSOs) to the oil and gas industries in the Asia Pacific, the Americas, the European Union, and West Africa. It also offers engineering, procurement, construction, and installation services; and lease and operation services of FPSO units. As of March 8, 2016, the company had a fleet of 14 FPSOs and 1 FSO. It also operates additional two operations and maintenance contracts FPSOs and one new project FPSO. The company was founded in 1982 and is based in Hamilton, Bermuda.",Hamilton,,Bermuda,[],http://www.bwoffshore.com,1.0,Clarendon House,Oil & Gas Equipment & Services,2 Church Street,34.32,34.76,32.565205,0.0,0.0,,35.88,,349173.0,,34.32,32.962353,0.0,34.76,,349173.0,,,,0.32,1591056000.0,2.865272,,,34.4,2.0,NOK,437660.0,,,,8036009472.0,,,895915.0,6.809024000000001,34.4,35.34,,2337600.0,437660.0,69.212,51.911762,,,12.91,35.26,False,0.0092,737500.0,35.88,OSL,BW OFFSHORE LTD,BW Offshore Limited,Europe/Oslo,CEST,False,7200000.0,EQUITY,BWO.OL,finmb_26954576,no_market,,6.486000000000001,,-0.18548,11.360999999999999,-0.15898979,,0.68,,227648992.0,,,4.217,,,,1577750400.0,0.2165,-233200000.0,-1.1840000000000002,,0.13263035,8.370878999999999,0.50139,1640908800.0,1585612800.0,,,106798650.0,7654199808.0,,1480636800.0,1:50,,,,,,,,,,,https://logo.clearbit.com/bwoffshore.com,,,2126.0,,,,,
BMA,Byggma,Industrials,105.0,106.0,108.0,1,,733.1,-0.0367,-0.0187,0.05,0.1413,0.123,4701,Industrials,"Byggma ASA manufactures and supplies building materials to builders and retailers in the Nordic countries. It offers pre-painted ceilings and wall panels under the Huntonit brand name; I-beams for use in ceilings, walls, and floors in wood-based buildings under the brand name of Masonite; and particle boards, boards, and structural panels for use in buildings, pre painted ceilings, and wall panels under the Forestia brand name. The company also provides home lighting products under the Scan Lamps brand name; doors and windows for new buildings, extensions, or rehabilitation under the brand name of Uldal; a range of lamp and lighting products under the Aneta brand name; and develops, manufactures and distributes MDF panels for walls, ceilings, bathrooms, and kitchens under the brand name of Smartpanel. The company is headquartered in Vennesla, Norway.",Vennesla,47 38 13 71 00,Norway,[],http://www.byggma.no,1.0,Venneslaveien 233,Building Products & Equipment,Postboks 21,109.0,105.0,90.63043,0.0091743115,0.1558,,105.0,,402.0,,109.0,99.82353,1.0,105.0,,402.0,,,,1.0,1590624000.0,0.5958180000000001,,,105.0,2.0,NOK,22.0,,,,733102656.0,,,1513.0,0.39487659999999997,105.0,108.0,,170100.0,22.0,109.0,,,3.01,66.0,106.0,False,0.0092,38900.0,105.0,OSL,BYGGMA ASA,Byggma ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,BMA.OL,finmb_9391774,no_market,,0.5579999999999999,,0.024,6.577000000000001,0.16577542,,,,6981930.0,,,127.596,,,,1577750400.0,0.0602,44549000.0,6.38,,0.13263035,0.82290983,0.94914,1640908800.0,1585612800.0,,,325966.0,1035246976.0,,,,,,-0.177,,,,,,,,https://logo.clearbit.com/byggma.no,,16.45768,,,,,,
CARA,Carasent,Health care,20.8,20.6,20.7,62,,845.18,0.0,0.0,0.0505,1.1311,1.7733,,Healthcare,"Carasent ASA provides cloud-based medical record services to the private and public health care industry in Nordic region. The company develops Webdoc, a cloud based EMR-system; and develops a digital platform for interactive health care to communicate through video, tele and health meetings, chat, and other online channels. It also provides training and consulting services. The company was formerly known as Apptix ASA and changed its name to Carasent ASA in May 2019. The company was founded in 1997 and is based in Oslo, Norway.",Oslo,,Norway,[],http://carasent.com,1.0,c/o Advokatsenteret Kristian,Health Information Services,Augusts gate 14,20.8,20.8,15.554348000000001,,0.0,,21.3,,33752.0,,20.8,20.270588,,20.8,,33752.0,,,,,1525996800.0,0.440766,,,20.5,2.0,NOK,27759.0,,,,845183040.0,,,79803.0,16.103939999999998,20.5,20.7,,,27759.0,22.0,,,,7.38,20.6,False,,,21.3,OSL,CARASENT ASA,Carasent ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,CARA.OL,finmb_4222700,no_market,,16.303,,0.04868,102.889,1.517647,,,,40633800.0,,,2.4819999999999998,,,,1577750400.0,0.05599,2555000.0,0.06,,0.13263035,8.380338,0.62675,1640908800.0,1585612800.0,,,15670096.0,855626176.0,,1558569600.0,1:4,,,-0.629,,,,,,,,https://logo.clearbit.com/carasent.com,,346.66666000000004,,,,,,
CLOUD-ME,Cloudberry Clean Energy,Utilities,11.7,11.7,11.9,28,,448.34,0.0002,0.0176,-0.3426,,,0273,Utilities,"Cloudberry Clean Energy AS operates as a renewable energy company. The company owns, develops, and operates hydropower plants and wind farms in Norway and Sweden. Cloudberry Clean Energy AS was founded in 2017 and is headquartered in Oslo, Norway.",Oslo,,Norway,[],http://www.cloudberry.no,1.0,FrOeyas Gate 15,Utilities—Renewable,,11.7,11.85,12.899035000000001,,0.0,,11.925999999999998,,141476.0,,11.7,13.114706,,11.85,,141476.0,,,,,,,,,11.6,2.0,NOK,56789.0,,,,,,,75374.0,,11.6,11.9,,,56789.0,19.0,,,,10.54,11.702,False,,,11.925999999999998,OSL,CLOUDBERRY CLEAN,Cloudberry Clean Energy AS,Europe/Oslo,CEST,False,7200000.0,EQUITY,CLOUD-ME.OL,finmb_657338383,no_market,,1597.507,,0.0,-171.264,-0.22656351,,,,,,,1.271,,,,1577750400.0,,-2609160.0,-0.687,,0.13263035,9.20535,,1640908800.0,,,,14542165.0,446373792.0,,,,,,,,,,,,,,https://logo.clearbit.com/cloudberry.no,,,,,,,,
COV,ContextVision,Health care,268.0,268.0,269.0,176,LP,2073.45,-0.0037,0.2237,0.0984,1.5769,2.6712,111 22,Healthcare,"ContextVision AB (publ), a medical technology software company, provides image analysis and artificial intelligence software solutions to original equipment manufacturers worldwide. It operates through two segments, Medical Imaging and Digital Pathology. The company offers image enhancement software for 2D/3D/4D ultrasound, radiography, magnetic resonance imaging (MRI), and mammography. Its products include US PLUSView, an image enhancement software product for women's health, general imaging, cardiovascular, and point of care applications; VolarView, an image enhancement software for the handheld ultrasound market segment; GOPiCE, a technology for volumetric image enhancement in real-time; and REALiCE, a volumetric image enhancement and rendering solution for visualization. The company also provides Altumira/Altumira Plus, a solution for various digital radiography systems; GOPView XR2Plus for x-ray systems for human and veterinary examinations; and Orthopedic Package for orthopedic imaging. In addition, it offers GOPView MRI2Plus, an image enhancement solution for MRI; GOPView Mammo3, an image enhancement software for screening and diagnostic mammography; and INIFY Prostate, an AI-based software that outlines and quantifies suspected cancerous areas in a series of prostate biopsies. ContextVision AB (publ) was founded in 1983 and is headquartered in Stockholm, Sweden.",Stockholm,46 87 50 35 50,Sweden,[],http://www.contextvision.com,1.0,Klara Norra Kyrkogata 31,Health Information Services,,269.0,269.0,141.4413,,0.0,,274.0,,18728.0,,269.0,239.51471,,269.0,,18728.0,,,,,1212969600.0,1.2932629999999998,,,265.0,2.0,NOK,11134.0,,,,2073448960.0,,,21022.0,,265.0,269.0,,140000.0,11134.0,309.0,1030.7693,,,50.5,268.0,False,,140000.0,274.0,OSL,CONTEXTVISION AB,ContextVision AB (publ),Europe/Oslo,CEST,False,7200000.0,EQUITY,COV.OL,finmb_786673,no_market,,,,0.1275,,2.6351352,,0.26,,7736750.0,,,0.8079999999999999,,,,1577750400.0,0.08879,,-0.033,,0.13263035,331.68317,0.7414,1640908800.0,1585612800.0,,,2043430.0,2081185792.0,,,,,,1.757,,,,,,,,https://logo.clearbit.com/contextvision.com,,,46.0,,,,,
CRAYON,Crayon Group Holding,Information technology,80.6,80.4,80.6,1582,,6547.18,0.0833,0.1547,0.2834,0.55,1.5109,0484,Technology,"Crayon Group Holding ASA, together with its subsidiaries, operates as an IT advisory company in software and digital transformation services. It operates through Software & Cloud Direct, Software & Cloud Channel, Software & Cloud Economics, and Consulting segments. The company offers license management and consultancy services; SAM as a Service, a single hosted managed service that enables its clients to control software and technology assets across their IT environment; and SAM-iQ, which provides a centralized program interface that allows its customers to analyze, review, and manage their SAM environment. It also provides software and cloud economic services, including license management and solutions across large and mid-market enterprises, public sector, and cloud and service provider markets, as well as deployment planning services. In addition, the company offers consulting services in the areas of cloud architecture and deployment solutions, licensing environment optimization and management, security, datacenter systems, infrastructure and networking, backup and data recovery, servers environments, and storage and virtualization solutions; and managed services, such as outsourced license lifecycle management, project management, audit simulation and support, and infrastructure management and support services. Further, it provides training, events, and development programs for IT professionals. It has operations in the Nordics, Europe, the Asia-Pacific, the Middle East and Africa, and the United States. The company is headquartered in Oslo, Norway.",Oslo,47 22 89 10 00,Norway,[],http://www.crayon.com,1.0,Sandakerveien 114A,Information Technology Services,,74.4,75.9,58.471016000000006,,0.0,,83.0,,64113.0,,74.4,66.67941,,75.9,,64113.0,,,,,,1.349002,,,75.9,2.0,NOK,564640.0,,,,6533814784.0,,,201560.0,0.43034786,75.9,80.6,,0.0,564640.0,83.0,75.23364000000001,,,27.6,80.4,False,,0.0,83.0,OSL,CRAYON GROUP HLD,Crayon Group Holding ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,CRAYON.OL,finmb_46100086,no_market,,0.385,,-0.00343,33.693000000000005,1.2866044,,1.07,,81165400.0,,,8.798,,,,1577750400.0,0.21603000000000003,-52075000.0,-0.691,,0.13263035,9.149806,0.60696,1640908800.0,1585612800.0,,,34221159.0,5846620160.0,,,,,,,,,,,,,,https://logo.clearbit.com/crayon.com,,,1500.0,,,,,
DNB,DNB,Financials,142.65,142.55,142.65,2438,,222611.51,-0.0035,0.0401,0.0956,-0.13019999999999998,-0.0612,0191,Financial Services,"DNB ASA provides various banking products and services for retail and corporate customers in Norway and internationally. The company offers savings and investment products, including saving accounts, home savings products, equities, retirement savings, fixed rate deposits, exchange traded products, bonds and commercial papers, and asset management services; and loans, such as home mortgages, car and consumer loans, trade finance, and export financing, as well as overdraft facilities, bank guarantees, and leasing and factoring services. It also provides various cards; a range of insurance products comprising car, boat, motor vehicle, household contents, home, holiday home, travel, and life insurance products, as well as pet insurance for cats and dogs; and pension plans. In addition, the company offers investment banking advisory and financing services, such as mergers and acquisitions, and equity and debt capital markets for corporations and private equity firms; and foreign exchange and treasury, cash management, research, commodities, equities, corporate finance, interest rates, securities, real estate broking, and internet and mobile banking services. It offers its products and services to various sectors, including energy; financial institutions; healthcare; manufacturing; packaging and forest products; seafood; shipping, offshore, and logistics; and telecom, media, and technology. The company distributes its products and services through its branches, in-store postal and banking outlets, and post office counters. DNB ASA was founded in 1822 and is headquartered in Oslo, Norway.",Oslo,,Norway,[],http://www.dnb.no,1.0,Dronning Eufemias gate 30,Banks—Regional,Bjorvika,143.15,143.0,135.06421,0.06287111,0.0,,145.25,,1787066.0,,143.15,136.57648,9.0,143.0,,1787066.0,,,,,1588118400.0,0.9756090000000001,,,142.05,2.0,NOK,745371.0,,,,221237805056.0,,,2967756.0,4.530034,142.05,142.7,,246400.0,745371.0,178.1,9.590053999999999,,,94.26,142.6,False,,327700.0,145.25,OSL,DNB ASA,DNB ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,DNB.OL,finmb_9778651,no_market,,19.874000000000002,,0.43046,,-0.074447334,,14.88,,1550370048.0,,,154.097,,,,1577750400.0,0.37327,19740000256.0,12.557,,0.13263035,0.92604005,0.42226002,1640908800.0,1593475200.0,,,889201447.0,970600415232.0,,,,,,-0.182,,,,,,,,https://logo.clearbit.com/dnb.no,,11.364179,9020.0,,,,,
DNO,DNO,Energy,6.16,6.16,6.17,2969,,6010.62,-0.0203,0.1155,0.0639,-0.4674,-0.5362,0250,Energy,"DNO ASA engages in the exploration, development, and production of oil and gas assets in the Middle East and the North Sea. Its flagship project is the Tawke field that is located in the Kurdistan region of Iraq. As of December 31, 2019, its proven reserves consisted of 205.6 million barrels of oil equivalent (MMboe); proven and probable reserves included 344.8 MMboe; and proven, probable, and possible reserves consisted of 539.9 MMboe. The company was founded in 1971 and is headquartered in Oslo, Norway.",Oslo,47 23 23 84 80,Norway,[],http://www.dno.no,1.0,Dokkveien 1,Oil & Gas E&P,Aker Brygge,6.29,6.256,5.8252664,0.0069952304,,,6.42,,5026051.0,,6.29,5.985117400000001,0.044000000000000004,6.256,,5026051.0,,,,0.4,1571961600.0,1.96806,,,6.077999999999999,2.0,NOK,12280865.0,,,,6039881216.0,,,8349212.0,7.7493987,6.077999999999999,6.2,,728400.0,12280865.0,14.755,18.763635999999998,,,2.5,6.192,False,0.0688,162000.0,6.42,OSL,DNO ASA,DNO ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,DNO.OL,finmb_878127,no_market,,8.687999999999999,,-0.19066,21.26,-0.5478801999999999,,0.33,,975433024.0,,,0.988,,,,1577750400.0,0.14917,-148600000.0,-0.15,,0.13263035,6.2672067,0.40448,1640908800.0,1593475200.0,,,536593797.0,6771454464.0,,1150416000.0,4:1,,,,,,,,,,,https://logo.clearbit.com/dno.no,47 23 23 84 81,,1318.0,,,,,
DOF,DOF,Energy,0.6,0.59,0.6,81,,183.12,-0.0246,0.0102,-0.0372,-0.621,-0.8172,5392,Energy,"DOF ASA, together with its subsidiaries, owns and operates a fleet of offshore vessels worldwide. The company operates through three segments: Platform Supply Vessel (PSV), Anchor Handling Tug Supply Vessel (AHTS), and Subsea Vessel and Subsea Engineering. It operates a fleet of PSVs that are used to transport oilfield products and supplies to offshore drilling and production facilities; AHTS used to set anchors for drilling rigs, and tow mobile drilling rigs and equipment from one location to another; and subsea vessels used for a range of subsea services. The company also provides subsea services comprising project management, engineering, construction and installation, life-of-field, decommissioning/field abandonment, and survey and positioning, as well as inspection, repair, and maintenance services. In addition, it offers marine management services, such as crewing, chartering, mobilization, maintenance, refurbishment, projects and new building, and compliance services. As of December 31, 2019, the company operated a fleet of 67 vessels, including 16 PSVs, 20 AHTSs, and 31 subsea/construction vessels, as well as 72 remote operated vehicles and 2 autonomous underwater vehicles. It operates in Brazil, the United Kingdom, Australia, Norway, Canada, the United States, Guyana, the Philippines, Angola, Argentina, and internationally. The company was founded in 1981 and is headquartered in StorebÃ¸, Norway.",Storebo,47 56 18 10 00,Norway,[],http://www.dof.no,1.0,Alfabygget,Oil & Gas Equipment & Services,,0.61,0.64,0.8736086999999999,,0.0,,0.65,,297120.0,,0.61,0.5907647,,0.64,,297120.0,,,,,1242432000.0,1.937862,,,0.594,4.0,NOK,814529.0,,,,183118992.0,,,695148.0,0.027636431,0.594,0.595,,4700000.0,814529.0,3.2,0.7,,,0.5,0.594,False,,1357000.0,0.65,OSL,DOF ASA,DOF ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,DOF.OL,finmb_884333,no_market,,2.9760000000000004,,-0.97329,10.208,-0.8067960999999999,,0.85,,307763008.0,,,-1.2830000000000001,,,,1577750400.0,0.04079,-6448999936.0,-20.38,,0.13263035,,0.57965,1640908800.0,1585612800.0,,,110942327.0,19721736192.0,,1527206400.0,1:10,,,,,,,,,,,https://logo.clearbit.com/dof.no,47 56 18 10 06,,3440.0,,,,,
EAM,EAM Solar,Utilities,12.5,12.5,12.65,4,,85.65,-0.0196,0.0,-0.1039,0.0684,-0.5536,0287,Utilities,"EAM Solar ASA acquires, owns, and operates solar power plants in Europe. The company sells electricity under long-term fixed price sales contracts. It owns and operates four power plants with a combined installed capacity of 4.0 MW in Italy. The company was founded in 2011 and is based in Oslo, Norway.",Oslo,47 91 61 10 09,Norway,[],http://www.eamsolar.no,1.0,Dronningen 1,Utilities—Renewable,,12.75,12.5,12.436159,0.0008627451,0.0,,12.5,,6500.0,,12.75,13.644117000000001,0.011000000000000001,12.5,,6500.0,,,,,1399852800.0,0.667828,,,12.5,2.0,NOK,2176.0,,,,85652624.0,,,13066.0,,12.5,12.65,,94600.0,2176.0,29.0,,,,6.66,12.6,False,,280300.0,12.5,OSL,EAM SOLAR ASA,EAM Solar ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,EAM.OL,finmb_142079547,no_market,,,,0.89206004,,-0.5590278000000001,,,,6852210.0,,,2.096,,,,1577750400.0,0.28467,,-0.152,,0.13263035,5.9637402999999996,0.42780998,1640908800.0,1585612800.0,,,4010941.0,87365680.0,,,,,,,,,,,,,,https://logo.clearbit.com/eamsolar.no,,,,,,,,
EIOF,Eidesvik Offshore,Energy,3.18,3.18,3.22,15,,197.64,-0.0364,-0.0305,-0.0364,-0.3931,-0.4111,5443,Energy,"Eidesvik Offshore ASA operates as a shipping company. It operates through Seismic, Subsea/Offshore Wind, Platform Supply, and Other segments. The company delivers shipping services to customers who produce seismic data; subsea inspection, maintenance, repair, and construction services for subsea work in the oil industry; and shipping services the offshore oil industry. It operates 6 large supply and one smaller supply vessels; a fleet of 4 vessels related to seismic; and a fleet of 4 vessels related to subsea/wind. The company is headquartered in BÃ¸mlo, Norway. Eidesvik Offshore ASA is a subsidiary of Eidesvik Invest AS.",Bomlo,47 53 44 80 00,Norway,[],http://www.eidesvik.no,1.0,Vestvikveien 1,Oil & Gas Equipment & Services,,3.3,3.44,4.003261,,0.0,,3.44,,2816.0,,3.3,3.3388236000000004,,3.44,,2816.0,,,,,1400198400.0,0.780487,,,3.12,4.0,NOK,18858.0,,,,197637008.0,,,14459.0,0.32205746,3.12,3.22,,,18858.0,6.12,,,,3.06,3.18,False,,,3.44,OSL,EIDESVIK OFFSHORE,Eidesvik Offshore ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,EIOF.OL,finmb_22071229,no_market,,3.552,,-1.10569,13.026,-0.40740740000000003,,-4.58,,62150000.0,,,10.307,,,,1577750400.0,0.05849,-678529984.0,-10.921,,0.13263035,0.30852818,0.7988,1640908800.0,1585612800.0,,,11241070.0,2179830016.0,,,,,,,,,,,,,,https://logo.clearbit.com/eidesvik.no,,,514.0,,,,,
