ticker,zip,sector,fullTimeEmployees,longBusinessSummary,city,phone,country,companyOfficers,website,maxAge,address1,industry,address2,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,fax,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,state
HAVI,6099,Industrials,474,"Havila Shipping ASA, together with its subsidiaries, engages in the shipping business. It manages and operates offshore service vessels primarily in the Norwegian, British, and Danish sectors of the North Sea; and Asia, Brazil, Gabonese Republic, and the Netherlands. The company operates a fleet of 23 vessels, including 5 anchor handling vessels, 14 platform supply vessels, a rescue recovery vessel, and 3 subsea vessels. Its anchor handling tug and supply vessels are used for moving rigs and putting out anchors, as well as for supply services; platform supply vessels are used to carry goods, water, drilling mud, chemicals, etc. to and from the offshore installations; subsea vessels are used for under water construction work, as well as for support for under water operations; and rescue-and recovery vessels are used to offer security services, such as oil spill preparedness, fire protection, and rescue operation. The company was founded in 2003 and is headquartered in FosnavÃ¥g, Norway. Havila Shipping ASA is a subsidiary of Havila Holding AS.",FosnavÃ¥g,47 70 08 09 00,Norway,[],http://www.havilashipping.no,1,P.O. Box 215,Marine Shipping,,2.77,2.78,2.6252878,,0,,2.78,,25370,,2.77,2.8255882,,2.78,,25370,,,,,1210809600,1.28253,,,2.7,4,NOK,0.061306827,11054,,,,64671536,,,26824,0.08147697,2.7,2.77,,270700,11054,4.3,-1.36,,,1.5,2.72,False,,200000,2.78,OSL,HAVILA SHIPPING,Havila Shipping ASA,Europe/Oslo,CEST,False,7200000,EQUITY,HAVI.OL,finmb_11146483,no_market,,2.822,,1.3290199,9.893,-0.17804152,,-2,,23776300,,,8.057,,,,1577750400,0.00425,1054894016,44.367,,,0.33759463,0.68297,1640908800,1593475200,,,9678381,2240122368,,1515024000,1:100,,,,,,,,,,,https://logo.clearbit.com/havilashipping.no,47 70 08 09 01,,,,97d680e0-43b0-3386-b16b-bae208f3d7f9,
HAFNIA,HM 1189,Industrials,,"Hafnia Limited, owns and operates oil product tankers. The company operates in four segments: Long Range II (LR2), Long Range I (LR1), Medium Range (MR), and Handy size (Handy). It transports oil and oil products to national and international oil companies, and chemical companies, as well as trading and utility companies. The company provides ship owning, ship-management, chartering, investment, and agency office services. As of April 29, 2020, the company operated a fleet of 174 vessels in pools, including newbuilds, of which 102 are owned or chartered-in including six owned LR2s, 27 owned and nine chartered-in LR1s, 41 owned and six chartered-in MRs, and 13 owned Handy vessels. The company is based in Hamilton, Bermuda. Hafnia Limited is a subsidiary of BW Group Limited.",Hamilton,,Bermuda,[],http://www.hafniabw.com,1,Washington Mall Phase 2,Marine Shipping,4th Floor Suite 400 22 Church Street,15,14.66,17.400133,0.010933334,0.2988,,15,,239653,,15,16.072353,0.164,14.66,,239653,,,,2.54,1599004800,,,,14.66,2,NOK,25.929825,93993,,,,5366085632,,,187050,5.6460924,14.66,14.82,,,93993,29.23,,,,14.6,14.78,False,0.1557,,15,OSL,HAFNIA LIMITED,Hafnia Limited,Europe/Oslo,CEST,False,7200000,EQUITY,HAFNIA.OL,finmb_589287859,no_market,,7.105,,0.21746,18.351,Infinity,,,,363064000,,,3.345,,,,1577750400,0.017380001,206678000,0.57,,,4.418535,0.66471,1640908800,1593475200,,,114238207,6752465408,,,,,,7.148,,,,,,,,https://logo.clearbit.com/hafniabw.com,,,,,003a7a08-8701-3187-95d4-d196d2081dad,
HYARD,6090,Industrials,504,"Havyard Group ASA primarily engages in shipbuilding, engineering, ship design, and ship equipment businesses worldwide. It operates in five segments: Ship Technology, Design & Solutions, Power & Systems, Fish Handling, and Havyard Production. The Ship Technology segment constructs and repairs offshore vessels, windmill service vessels, live-fish carriers, fishing vessels, and other specialty vessels. The Design & Solutions segment develops, sells, and delivers ship design and engineering, and system packages to yards and shipping companies. The Power & Systems segment manufactures and supplies diesel- and hybrid-electric propulsion systems, including boards, electromechanical products, and automation and safety systems; designs, engineers, and installs electrical systems; and develops and delivers control and automation systems for ships. The Fish Handling segment delivers solutions for handling and cooling of seafood onboard fishing vessels and live fish carriers, and in on-shore plants; and produces, rents, and sells waste machines. The Havyard Production segment hires out personnel; and pre-fabricates steel products, including piping, switchboards, and starters. The company was founded in 1999 and is headquartered in FosnavÃ¥g, Norway.",FosnavÃ¥g,47 70 08 45 50,Norway,[],http://www.havyard.com,1,Havyard House,Aerospace & Defense,Holmefjordvegen 1,1.9,1.89,2.1808274,0.2368421,0,,1.9,,27478,,1.9,2.0302942,0.45,1.89,,27478,,,,,1425254400,0.194578,,,1.885,4,NOK,,28187,,,,46979400,,,30123,0.018113986,1.885,1.985,,100000,28187,5.5,,,,1.3,1.89,False,,299000,1.9,OSL,HAVYARD GROUP ASA,Havyard Group ASA,Europe/Oslo,CEST,False,7200000,EQUITY,HYARD.OL,finmb_95307648,no_market,,0.204,,-0.083050005,-2.784,-0.62,,,,24726000,,,-7.663,,,,1546214400,0.0793,-228999008,-8.68,,,,0.73204005,1609372800,1593475200,,,8019628,528606368,,,,,,,,,,,,,,https://logo.clearbit.com/havyard.com,,,,,39294dbc-e16c-30e4-8e1d-0fdc55fbf2d1,
HELG,8622,Financial Services,141,"Helgeland Sparebank provides various financial products and services to retail customers, small and medium enterprises, municipal authorities, and institutions in Norway. The company operates in two segments, Retail Market and Corporate Market. It offers savings, investment, and insurance products, as well as leasing and mortgage services. The company also engages in owning, managing, letting, buying, and selling commercial properties. It operates through five branches located in MosjÃ¸en, BrÃ¸nnÃ¸ysund, SandnessjÃ¸en, SÃ¸mna, and Korgen in Helgeland. The company was founded in 1860 and is headquartered in Mo i Rana, Norway.",Mo i Rana,47 75 11 90 00,Norway,[],http://www.hsb.no,1,Jernbanegata 15,Banks—Regional,,81.5,82,75.2518,0.06564417,0.23889999,,82,,4059,,81.5,81.338234,5.35,82,,4059,,,,2.7,1588636800,0.690963,,,80.5,2,NOK,7.055135,3885,,,,1689749120,,,6290,2.4173808,80.5,82,,203100,3885,90,7.8488374,,3.82,60,80.5,False,0.0327,67000,82,OSL,HELGELAND SPAREBK,Helgeland Sparebank,Europe/Oslo,CEST,False,7200000,EQUITY,HELG.OL,finmb_9857922,no_market,,16.522,,0.47067,,0.051612854,,10.32,,20861100,,,174.919,,,,1577750400,0.1546,241000000,11.481,,,0.46307147,0.56207,1640908800,1593475200,,,11758976,11549178880,,1270512000,2:1,,,1.106,,,,,,,,https://logo.clearbit.com/hsb.no,47 75 12 82 02,,,,bfb69ecc-9ef2-3f88-8f3a-2ef7adbda9bb,
ICE,0484,Communication Services,229,"Ice Group ASA provides telecommunications services in Norway, Sweden, and Denmark. The company offers wireless data, voice, messaging, mobile broadband, telephony, and other related services. It provides its services primarily under the ice and Net1 brands. The company was formerly known as AINMT AS and changed its name to Ice Group ASA in August 2017. Ice Group AS was founded in 2015 and is based in Oslo, Norway.",Oslo,47 21 00 00 00,Norway,[],http://www.icegroup.com,1,Nydalsveien 18B,Telecom Services,,18,17.8,15.367986,,0,,17.8,,289778,,18,14.910295,,17.8,,289778,,,,,,0.243373,,,16.75,2,NOK,,262246,,,,3499390976,,,52911,1.7366704,16.75,17.35,,,262246,24.595,,,,12.35,17.35,False,,,17.8,OSL,ICE GROUP ASA,Ice Group ASA,Europe/Oslo,CEST,False,7200000,EQUITY,ICE.OL,finmb_291514639,no_market,,4.762,,-0.57568,-67.105,-0.20722306,,,,201694000,,,-7.744,,,,1577750400,0.03229,-1160000000,-5.76,,,,0.87522006,1640908800,1593475200,,,33255191,9596011520,,,,,,,,,,,,,,https://logo.clearbit.com/icegroup.com,,,,,76879d77-1bde-3635-83bd-241b93e2cfc7,
HBC,6005,Healthcare,51,"Hofseth BioCare ASA, a biotech company, offers value added biomarine ingredients and finished products for the human nutrition, and pet and feed markets in Norway. Its products include OmeGo salmon oil; ProGo, a salmon protein hydrolysate powder used as a fast absorbing protein supplement; and CalGo, a marine calcium powder produced from salmon bones that enhances bone density and bone deposition in older individuals. The company has a research agreement with Stanford University School of Medicine to investigate the gastro-intestinal-protective properties of HBC's salmon protein hydrolysate peptides in children and adults with GI tract disorders. The company was founded in 2000 and is headquartered in Ãlesund, Norway.",Ãlesund,47 73 10 22 00,Norway,[],http://www.hofsethbiocare.no,1,Havnegata 11,Biotechnology,,9,8.9,8.363022,,0,,8.9,,79722,,9,8.684706,,8.9,,79722,,,,,,0.819277,,,8.5,2,NOK,,34230,,,,2895807232,,,51476,36.685974,8.5,8.8,,619400,34230,10.95,,,,4.4,8.7,False,,800000,8.9,OSL,HOFSETH BIOCARE AS,Hofseth BioCare ASA,Europe/Oslo,CEST,False,7200000,EQUITY,HBC.OL,finmb_138820134,no_market,,38.564,,-1.13843,-48.401,,,,,329068992,,,0.317,,,,1577750400,0.23933001,-89862000,-0.279,,,27.760252,0.52830005,1640908800,1593475200,,,140435569,3044059904,,,,,,,,,,,,,,https://logo.clearbit.com/hofsethbiocare.no,,,,,6bd38704-57b8-3fb3-9c4b-d15b5b6fff8e,
IDEX,0191,Technology,99,"IDEX Biometrics ASA engages in the design, development, and sale of fingerprint identification and authentication solutions in Europe, the Middle East, Africa, the Americas, and Asia. The company offers IDEX Biometrics for the biometrics smart card market, including biometric fingerprint sensors for use in dual interface, contactless only, and contact only smart cards; biometric fingerprint modules for contact based smart cards; and on-card enrollment solutions for remote in-person enrollment. It primarily serves biometric payment card market, as well as offers its products and solutions for other markets, including access control, identification, healthcare, and the Internet of Things. The company was formerly known as Idex ASA and changed its name to IDEX Biometrics ASA in May 2019. IDEX Biometrics ASA was founded in 1996 and is headquartered in Oslo, Norway.",Oslo,47 67 83 91 19,Norway,[],http://www.idexbiometrics.com,1,Dronning Eufemias gate 16,Software—Application,,1.774,1.65,1.3393238,,0,,1.748,,3277855,,1.774,1.6310588,,1.65,,3277855,,,,,,2.716265,,,1.62,4,NOK,,2153887,,,,1341330944,,,4224729,3100.2966,1.62,1.704,,5500,2153887,2.4,-6.3037033,,,0.2905,1.7,False,,123000,1.748,OSL,IDEX BIOMETRICS,IDEX Biometrics ASA,Europe/Oslo,CEST,False,7200000,EQUITY,IDEX.OL,finmb_20344818,no_market,,3207.523,,0,-54.189,0.053444147,,-0.27,,788091008,,,0.019,,,,1577750400,0.3387,-26832436,-0.04,,,89.57895,0.30587,1640908800,1593475200,,,530991837,1387721856,,1268179200,1:3,,,,,,,,,,,https://logo.clearbit.com/idexbiometrics.com,,,,,b18310f5-8716-396e-afd5-d9b05fd70b6c,
IFISH-ME,170,Consumer Defensive,37,"Ice Fish Farm AS operates as a fish farm in Iceland. The company engages in the farming, processing, and distribution of salmon fishes; and harvesting, processing, and packaging of line caught cod and haddock fishes. In addition, it operates smolt stations. The company sells its products through distributors, as well as retailers, suppliers, and supermarkets. It also exports its products. The company was incorporated in 2020 and is based in Seltjarnarnes, Iceland. Ice Fish Farm AS is a subsidiary of NTS ASA.",Seltjarnarnes,354 896 0426,Iceland,[],http://www.icefishfarm.is,1,Nesbala 122,Farm Products,,34.25,34.25,34.50984,,0,,34.25,,7563,,34.25,34.050148,,34.25,,7563,,,,,,,,,33.8,2,NOK,53.797466,46795,,,,1836000000,,,21096,6.869839,33.8,34.495,,,46795,42.735,,,,32,34,False,,,34.25,OSL,ICE FISH FARM AS,Ice Fish Farm AS,Europe/Oslo,CEST,False,7200000,EQUITY,IFISH-ME.OL,finmb_275808956,no_market,,6.823,,0.12777,27.013,Infinity,,,,54000000,,,21.727,,,,1577750400,,34146812,0.632,,,1.5648732,,1640908800,1593475200,,,9491040,1823540992,,,,,,-0.607,,,,,,,,https://logo.clearbit.com/icefishfarm.is,,,,,bbf47d02-2d72-3ef1-9930-7d22ee91b33f,
GJF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUNT,0287,Energy,3,"Hunter Group ASA, an investment company, focuses primarily on shipping and oil services investments in Norway and internationally. The company develops VLCC construction contracts and options. Its fleet consist of seven identical VLCCs. The company was formerly known as Badger Explorer ASA and changed its name to Hunter Group ASA in May 2017. Hunter Group ASA was founded in 2003 and is headquartered in Oslo, Norway.",Oslo,47 95 77 29 47,Norway,[],http://www.huntergroup.no,1,Dronningen 1,Oil & Gas Equipment & Services,,3.215,3.19,3.5957193,,0,,3.25,,3094869,,3.215,3.3039706,,3.19,,3094869,,,,,,0.105421,,,3.155,4,NOK,41.818184,1007185,,,,1852665600,,,1525589,29.59908,3.155,3.24,,0,1007185,6.05,322,,,3,3.22,False,,0,3.25,OSL,HUNTER GROUP ASA,Hunter Group ASA,Europe/Oslo,CEST,False,7200000,EQUITY,HUNT.OL,finmb_23568458,no_market,,33.82,,0.72097,40.36,-0.1345895,,0.01,,575361984,,,0.42,,,,1577750400,0.15904,45127000,0.077,,,7.666667,0.45485002,1640908800,1593475200,,,291150439,2116845824,,1512691200,1:10,,,16.112,,,,,,,,https://logo.clearbit.com/huntergroup.no,,,,,170d6877-c6c5-3d97-b22b-94bb52c858e2,
GSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IOX,0251,Energy,52,"Interoil Exploration and Production ASA, together with its subsidiaries, operates as an upstream oil exploration and production company in Columbia and Norway. The company acquires, explores for, develops, and operates oil and natural gas properties. Its portfolio includes production licenses, such as Puli C and Altair; and exploration license, LLA 47. The company was founded in 2005 and is headquartered in Oslo, Norway.",Oslo,47 67 51 86 50,Norway,[],http://www.interoil.no,1,RuselÃ¸kkveien 14,Oil & Gas E&P,,1.566,1.53,1.6710144,,0,,1.53,,498435,,1.566,1.9420882,,1.53,,498435,,,,,,,,,1.452,4,NOK,,569072,,,,230643360,,,704575,18.219713,1.452,1.502,,712800,569072,4.28,146.8,,,0.941,1.474,False,,765000,1.53,OSL,INTEROIL ASA,Interoil Exploration and Production ASA,Europe/Oslo,CEST,False,7200000,EQUITY,IOX.OL,finmb_24067242,no_market,,16.951,,-0.69238997,83.105,,,0.01,,157114000,,,0.05,,,,1577750400,0.03111,-8765000,-0.088,,,29.36,0.38823003,1640908800,1593475200,,,92610672,214578208,,1436140800,1:10,,,,,,,,,,,https://logo.clearbit.com/interoil.no,47 67 51 86 60,,,,b3ab5037-cbc8-3ee8-867c-47f0893b4b0b,
INSR,0667,Financial Services,,"Insr Insurance Group ASA, a non-life insurance company, focuses on property and casualty insurance for the retail, and small and medium sized enterprises in Norway. It serves customers through insurance agents and partners. The company was formerly known as Vardia Insurance Group ASA and changed its name to Insr Insurance Group ASA in October 2016. Insr Insurance Group ASA was founded in 2009 and is headquartered in Oslo, Norway.",Oslo,47 22 91 34 15,Norway,[],http://www.insr.io,1,ÃstensjÃ¸veien 43,Insurance—Property & Casualty,,0.5,0.5,3.390489,,0,,0.5,,2520583,,0.5,1.6799412,,0.5,,2520583,,,,,,-0.001807,,,0.47,4,NOK,,695547,,,,73194504,,,1381070,0.09453454,0.47,0.494,,0,695547,8.96,0.7484848,,,0.47,0.485,False,,0,0.5,OSL,INSR INSURANCE GRP,Insr Insurance Group ASA,Europe/Oslo,CEST,False,7200000,EQUITY,INSR.OL,finmb_224209079,no_market,,-0.909,,-0.42993,-46.233,-0.94158876,,0.66,,148167008,,,0.608,,,,1577750400,0.33027,-253384000,-2.429,,,0.8125,0.05116,1640908800,1593475200,,,125527082,-704149504,,1476835200,1:10,,,,,,,,,,,https://logo.clearbit.com/insr.io,,,,,6cc1e5cf-04e4-37ed-8fec-1f51d6ca8bc0,
INSTA-ME,0277,Financial Services,29,"Instabank ASA provides various banking products and services in Norway. The company offers savings accounts; debt and loan refinancing; and consumer loans, as well as loans for vehicles and boats; and credit cards. It also provides insurance products. The company was founded in 2016 and is based in Oslo, Norway.",Oslo,47 21 51 93 00,Norway,[],http://www.instabank.no,1,Drammensveien 175,Banks—Regional,,1.1,1.0998,1.2953693,,0,,1.1,,62522,,1.1,1.2953693,,1.0998,,62522,,,,,,1.632926,,,1.09,4,NOK,8.396947,98473,,,,365906176,,,127729,2.230292,1.09,1.1,,,98473,1.8,,,,1.09,1.03,False,,,1.1,OSL,INSTABANK ASA,Instabank ASA,Europe/Oslo,CEST,False,7200000,EQUITY,INSTA-ME.OL,finmb_403805219,no_market,,2.626,,0.26518,,Infinity,,,,332641984,,,1.678,,,,1577750400,,43506000,0.131,,,0.6555423,,1640908800,1593475200,,,68860228,430806240,,,,,,0.024,,,,,,,,https://logo.clearbit.com/instabank.no,,,,,478e5424-ba23-3926-bc42-c5668bd42d04,
INFRNT,0250,Technology,508,"Infront ASA provides market data and trading solutions for financial professionals primarily in Europe. The company operates Infront Solutions and Terminal; Vwd Group; and News and Other segments. Its Infront terminal products, which offer real-time market data, trading, news, and analytics for financial market participants. The company also provides data and feed, portfolio management and advisory, and regulatory compliance, as well as publication and distribution solutions. Infront ASA was founded in 1998 and is headquartered in Oslo, Norway.",Oslo,47 23 31 00 30,Norway,[],http://www.infrontfinance.com,1,Munkedamsveien 45,Software—Application,,22,21.3,19.857195,0.020454545,0,,22,,19961,,22,21.714706,0.45,21.3,,19961,,,,,1557705600,0.72845,,,21.2,2,NOK,34.433964,14156,,,,951016256,,,11700,,21.2,22,,0,14156,27.8,19.380531,,,14,21.5,False,,0,22,OSL,INFRONT ASA,Infront ASA,Europe/Oslo,CEST,False,7200000,EQUITY,INFRNT.OL,finmb_3576983,no_market,,,,-0.14101,,,,1.13,,43425400,,,5.655,,,,1577750400,0.41184,,0.636,,,3.8726788,0.33511,1640908800,1593475200,,,28877450,911933184,,,,,,,,,,,,,,https://logo.clearbit.com/infrontfinance.com,,,,,33f4b7eb-0964-32c2-8aa7-81983ec2d850,
JPK-ME,N1 7GU,Energy,,"J.P. Kenny Petroleum Limited operates as an oil and gas exploration and production company in South America. It primarily focuses on acquiring oil and gas development and/or production assets with exploration upside in Colombia. The company is based in London, the United Kingdom.",London,44 4741 608 667,United Kingdom,[],http://www.jpkpetroleum.com,1,20-22 Wenlock Road,Oil & Gas E&P,,6.1,6.1,6.0992804,,0,,6.1,,0,,6.1,6.1,,6.1,,0,,,,,,-0.021698,,,6.1,2,NOK,,0,,,,70544672,,,0,352.72336,6.1,0,,,0,6.1,,,,6,0,False,,,6.1,OSL,J.P. KENNY PETROLE,J.P. Kenny Petroleum Limited,Europe/Oslo,CEST,False,7200000,EQUITY,JPK-ME.OL,finmb_537791671,no_market,,355.387,,-2.75132,,,,,,11563700,,,-0.193,,,,1577750400,,-550263,-0.048,,,,,1640908800,1577750400,,,2182727,71077432,,,,,,,,,,,,,,https://logo.clearbit.com/jpkpetroleum.com,,,,,02aa7eef-b129-3983-accc-fef340dc5837,
JAEREN,4340,Financial Services,76,"JÃ¦ren Sparebank provides various financial products and services in Norway. It offers accounts; bank guarantees, construction loans, overdrafts, leasing services, and corporate loans; payment and cards services; and savings and pension products. The company also provides liability, health, personal, occupational injuries, travel, accident, business, shop, property, craft, commercial, landlord, and vehicle insurance products, as well as insurance for farm building agriculture, and operating tools and crops. It serves construction, property, trade and services, and agriculture industries. The company is headquartered in Bryne, Norway.",Bryne,47 91 50 32 90,Norway,[],http://www.jaerensparebank.no,1,Jernbanegata 6,Banks—Regional,PO Box 325,168,165,153.85611,0.04464286,0.5172,,165,,112,,168,162.67647,7.5,165,,112,,,,7.5,1585699200,0.334337,,,165,2,NOK,11.407633,803,,,,813850944,,,92,2.4133124,165,165,,50000,803,172,11.752137,,4.4,129,160,False,0.0446,50000,165,OSL,JAEREN SPAREBANK,Jæren Sparebank,Europe/Oslo,CEST,False,7200000,EQUITY,JAEREN.OL,finmb_32370960,no_market,,11.412,,0.41177,,0.24444449,,14.04,,4932430,,,378.365,,,,1577750400,0.04163,72406000,14.464,,,0.43608686,0.85025,1640908800,1593475200,,,939120,3848349696,,,,,,-0.015,,,,,,,,https://logo.clearbit.com/jaerensparebank.no,,,,,f3fcf386-bd9d-32a1-8ee9-4d73bac05abf,
