ticker,zip,sector,fullTimeEmployees,longBusinessSummary,city,country,companyOfficers,website,maxAge,address1,industry,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,phone,fax,trailingPE,address2,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,state
HELG,8622,Financial Services,141,"Helgeland Sparebank provides various financial products and services to retail customers, small and medium enterprises, municipal authorities, and institutions in Norway. The company operates in two segments, Retail Market and Corporate Market. It offers savings, investment, and insurance products, as well as leasing and mortgage services. The company also engages in owning, managing, letting, buying, and selling commercial properties. It operates through five branches located in MosjÃ¸en, BrÃ¸nnÃ¸ysund, SandnessjÃ¸en, SÃ¸mna, and Korgen in Helgeland. The company was founded in 1860 and is headquartered in Mo i Rana, Norway.",Mo i Rana,Norway,[],http://www.hsb.no,1,Jernbanegata 15,Banks—Regional,82.5,82.5,75.186134,0.06484848,0.23889999,,82.5,,8683,,82.5,80.67647,5.35,82.5,,8683,,,,2.7,1588636800,0.688153,,,81.5,2,NOK,3063,,,,1721040768,,,6383,2.462147,81.5,83,,203100,3063,90,7.9941864,,3.82,60,82,False,0.0327,67000,82.5,OSL,HELGELAND SPAREBK,Helgeland Sparebank,Europe/Oslo,CEST,False,7200000,EQUITY,HELG.OL,finmb_9857922,no_market,,16.552,,0.47067,,0.07142854,,10.32,,20861100,,,174.919,,,,1577750400,0.1546,241000000,11.481,,,0.47164685,0.56207,1640908800,1593475200,,,11769198,11570039808,,1270512000,2:1,,,1.106,,,,,,,,https://logo.clearbit.com/hsb.no,47 75 11 90 00,47 75 12 82 02,7.1857853,,,,,bfb69ecc-9ef2-3f88-8f3a-2ef7adbda9bb,
HYARD,6090,Industrials,809,"Havyard Group ASA primarily engages in shipbuilding, engineering, ship design, and ship equipment businesses worldwide. It operates in five segments: Ship Technology, Design & Solutions, Power & Systems, Fish Handling, and Havyard Production. The Ship Technology segment constructs and repairs offshore vessels, windmill service vessels, live-fish carriers, fishing vessels, and other specialty vessels. The Design & Solutions segment develops, sells, and delivers ship design and engineering, and system packages to yards and shipping companies. The Power & Systems segment manufactures and supplies diesel- and hybrid-electric propulsion systems, including boards, electromechanical products, and automation and safety systems; designs, engineers, and installs electrical systems; and develops and delivers control and automation systems for ships. The Fish Handling segment delivers solutions for handling and cooling of seafood onboard fishing vessels and live fish carriers, and in on-shore plants; and produces, rents, and sells waste machines. The Havyard Production segment hires out personnel; and pre-fabricates steel products, including piping, switchboards, and starters. The company was founded in 1999 and is headquartered in FosnavÃ¥g, Norway.",FosnavÃ¥g,Norway,[],http://www.havyard.com,1,Havyard House,Aerospace & Defense,1.925,1.99,2.1900365,0.23376623,0,,1.99,,32610,,1.925,2.0470588,0.45,1.99,,32610,,,,,1425254400,0.407084,,,1.95,4,NOK,4169,,,,47597552,,,31760,0.018352328,1.95,1.995,,100000,4169,5.5,,,,1.3,1.95,False,,299000,1.99,OSL,HAVYARD GROUP ASA,Havyard Group ASA,Europe/Oslo,CEST,False,7200000,EQUITY,HYARD.OL,finmb_95307648,no_market,,0.193,,-0.083050005,-2.64,-0.6142285,,,,24726000,,,-7.625,,,,1546214400,0.0793,-228999008,-8.68,,,,0.73204005,1609372800,1593475200,,,8393739,501284128,,,,,,,,,,,,,,https://logo.clearbit.com/havyard.com,47 70 08 45 50,,,Holmefjordvegen 1,,,,39294dbc-e16c-30e4-8e1d-0fdc55fbf2d1,
HAVI,6099,Industrials,474,"Havila Shipping ASA, together with its subsidiaries, engages in the shipping business. It manages and operates offshore service vessels primarily in the Norwegian, British, and Danish sectors of the North Sea; and Asia, Brazil, Gabonese Republic, and the Netherlands. The company operates a fleet of 23 vessels, including 5 anchor handling vessels, 14 platform supply vessels, a rescue recovery vessel, and 3 subsea vessels. Its anchor handling tug and supply vessels are used for moving rigs and putting out anchors, as well as for supply services; platform supply vessels are used to carry goods, water, drilling mud, chemicals, etc. to and from the offshore installations; subsea vessels are used for under water construction work, as well as for support for under water operations; and rescue-and recovery vessels are used to offer security services, such as oil spill preparedness, fire protection, and rescue operation. The company was founded in 2003 and is headquartered in FosnavÃ¥g, Norway. Havila Shipping ASA is a subsidiary of Havila Holding AS.",FosnavÃ¥g,Norway,[],http://www.havilashipping.no,1,P.O. Box 215,Marine Shipping,2.75,2.8,2.624708,,0,,2.84,,18871,,2.75,2.7955883,,2.8,,18871,,,,,1210809600,1.425667,,,2.8,4,NOK,3953,,,,66573640,,,26736,0.083873354,2.8,2.84,,270700,3953,4.3,-1.4,,,1.5,2.7,False,,200000,2.84,OSL,HAVILA SHIPPING,Havila Shipping ASA,Europe/Oslo,CEST,False,7200000,EQUITY,HAVI.OL,finmb_11146483,no_market,,2.822,,1.3290199,9.891,-0.11575562,,-2,,23776300,,,8.057,,,,1577750400,0.00425,1054894016,44.367,,,0.34752387,0.68297,1640908800,1593475200,,,9678381,2239646720,,1515024000,1:100,,,,,,,,,,,https://logo.clearbit.com/havilashipping.no,47 70 08 09 00,47 70 08 09 01,0.063109964,,,,,97d680e0-43b0-3386-b16b-bae208f3d7f9,
IFISH-ME,170,Consumer Defensive,37,"Ice Fish Farm AS operates as a fish farm in Iceland. The company engages in the farming, processing, and distribution of salmon fishes; and harvesting, processing, and packaging of line caught cod and haddock fishes. In addition, it operates smolt stations. The company sells its products through distributors, as well as retailers, suppliers, and supermarkets. It also exports its products. The company was incorporated in 2020 and is based in Seltjarnarnes, Iceland. Ice Fish Farm AS is a subsidiary of NTS ASA.",Seltjarnarnes,Iceland,[],http://www.icefishfarm.is,1,Nesbala 122,Farm Products,34,35.035,34.50695,,0,,37,,6315,,34,34.038822,,35.035,,6315,,,,,,,,,34.21,2,NOK,9552,,,,1852740096,,,21669,55.611084,34.21,34.98,,,9552,42.735,,,,32,34.33,False,,,37,OSL,ICE FISH FARM AS,Ice Fish Farm AS,Europe/Oslo,CEST,False,7200000,EQUITY,IFISH-ME.OL,finmb_275808956,no_market,,55.101,,0.024500001,492.864,Infinity,,,,54000000,,,0.466,,,,1577750400,,816322,0.015,,,73.62662,,1640908800,,,,9491040,1835730048,,,,,,,,,,,,,,https://logo.clearbit.com/icefishfarm.is,354 896 0426,,2287.3335,,,,,bbf47d02-2d72-3ef1-9930-7d22ee91b33f,
HBC,6005,Healthcare,51,"Hofseth BioCare ASA, a biotech company, offers value added biomarine ingredients and finished products for the human nutrition, and pet and feed markets in Norway. Its products include OmeGo salmon oil; ProGo, a salmon protein hydrolysate powder used as a fast absorbing protein supplement; and CalGo, a marine calcium powder produced from salmon bones that enhances bone density and bone deposition in older individuals. The company has a research agreement with Stanford University School of Medicine to investigate the gastro-intestinal-protective properties of HBC's salmon protein hydrolysate peptides in children and adults with GI tract disorders. The company was founded in 2000 and is headquartered in Ãlesund, Norway.",Ãlesund,Norway,[],http://www.hofsethbiocare.no,1,Havnegata 11,Biotechnology,9.2,9.2,8.353285,,0,,9.2,,78223,,9.2,8.701177,,9.2,,78223,,,,,,0.779326,,,8.5,2,NOK,3829,,,,2941876736,,,53565,37.26961,8.5,8.98,,,3829,10.95,,,,4.27,8.62,False,,,9.2,OSL,HOFSETH BIOCARE AS,Hofseth BioCare ASA,Europe/Oslo,CEST,False,7200000,EQUITY,HBC.OL,finmb_138820134,no_market,,39.398,,-1.13843,-49.448,,,,,329068992,,,0.317,,,,1577750400,0.23933001,-89862000,-0.279,,,28.20189,0.52830005,1640908800,1593475200,,,139784003,3109874688,,,,,,,,,,,,,,https://logo.clearbit.com/hofsethbiocare.no,47 73 10 22 00,,,,,,,6bd38704-57b8-3fb3-9c4b-d15b5b6fff8e,
HLNG,HM 12,Energy,437,"HÃ¶egh LNG Holdings Ltd., together with its subsidiaries, provides floating energy solutions worldwide. The company operates through four segments: HMLP, Operations, Business Development, and Project Execution. It owns and operates floating LNG import terminals, floating storage and regasification units (FSRUs), and LNG carriers (LNGCs). The company also acquires FSRUs, LNGCs, and other LNG infrastructure assets under long-term charters. As of December 31, 2019, it operated a fleet of two LNG transportation vessels, and ten floating storage and regasification units. The company is also involved in the commercial management and bareboat hiring; and business development and project execution activities. In addition, it owns ships. The company is based in Hamilton, Bermuda.",Hamilton,Bermuda,[],http://www.hoeghlng.com,1,Canonâs Court,Oil & Gas Midstream,11.92,11.92,12.442482,0.0062919464,,,12.08,,62913,,11.92,11.754705,0.075,11.92,,62913,,,,,1583366400,1.495934,,,11.86,2,NOK,6272,,,,915015552,,,143768,2.6495464,11.86,12,,246100,6272,38.8,26.666668,,4.02,8.12,11.88,False,,28200,12.08,OSL,HOEGH LNG HOLDINGS,Höegh LNG Holdings Ltd.,Europe/Oslo,CEST,False,7200000,EQUITY,HLNG.OL,finmb_875057,no_market,,8.407,,-0.098629996,14.756,-0.6303876,,0.45,,76251296,,,3.93,,,,1577750400,0.30419,-34062000,-0.451,,,3.053435,0.49327,1640908800,1593475200,,,35959358,2903305728,,,,,,,,,,,,,,https://logo.clearbit.com/hoeghlng.com,,,,22 Victoria Street,,,,4f4b7614-8784-3a33-89c1-234ba734a35b,
ICE,0484,Communication Services,229,"Ice Group ASA provides telecommunications services in Norway, Sweden, and Denmark. The company offers wireless data, voice, messaging, mobile broadband, telephony, and other related services. It provides its services primarily under the ice and Net1 brands. The company was formerly known as AINMT AS and changed its name to Ice Group ASA in August 2017. Ice Group AS was founded in 2015 and is based in Oslo, Norway.",Oslo,Norway,[],http://www.icegroup.com,1,Nydalsveien 18B,Telecom Services,16.9,16.6,15.365329,,0,,16.9,,60127,,16.9,14.672059,,16.6,,60127,,,,,,0.141695,,,15.65,2,NOK,61467,,,,3358204928,,,24765,1.6666028,15.65,16.65,,,61467,24.595,,,,12.35,16.55,False,,,16.9,OSL,ICE GROUP ASA,Ice Group ASA,Europe/Oslo,CEST,False,7200000,EQUITY,ICE.OL,finmb_291514639,no_market,,4.399,,-0.57568,-61.985,-0.27421087,,,,201694000,,,-7.744,,,,1577750400,0.03229,-1160000000,-5.76,,,,0.87522006,1640908800,1593475200,,,33255191,8863876096,,,,,,,,,,,,,,https://logo.clearbit.com/icegroup.com,47 21 00 00 00,,,,,,,76879d77-1bde-3635-83bd-241b93e2cfc7,
HIDDN,0254,Technology,3,"Hiddn Solutions ASA, through its subsidiary, Finn Clausen Sikkerhetssystemer AS distributes physical filing and storage systems in Norway. It operates in three segments: Security Cabinets, Filing Cabinets, and Other Storage Products. The company sells security and filing cabinets, as well as other storage products, including wardrobe lockers, shelving systems, and safe deposit boxes. It also offers after sales support services for security, archiving, and storage products. Hiddn Solutions ASA was founded in 1998 and is based in Oslo, Norway.",Oslo,Norway,[],http://www.hiddnsolutions.no,1,Cort Adelers gate 17,Computer Hardware,1.485,1.49,1.5445255,25.589226,0,,1.52,,98288,,1.485,1.5769118,38,1.49,,98288,,,,,1476748800,,,,1.47,4,NOK,25231,,,,136661376,,,194982,37.420967,1.47,1.52,,0,25231,4.33748,,,,0.777755,1.47,False,,0,1.52,OSL,HIDDN SOLUTIONS,Hiddn Solutions ASA,Europe/Oslo,CEST,False,7200000,EQUITY,HIDDN.OL,finmb_7099157,no_market,,1.958,,0,-0.487,-0.08911914,,,,89908800,,,1.374,,,,1577750400,0,-16730000,-0.284,,,1.1062591,0.84906995,1640908800,1593475200,,,43653002,7152250,,1568678400,1:20,,,,,,,,,,,https://logo.clearbit.com/hiddnsolutions.no,47 22 12 00 12,,,,,,,3afe3f0c-9fb4-3681-b6a1-4c433760c6ec,
HUNT,0287,Energy,3,"Hunter Group ASA, an investment company, focuses primarily on shipping and oil services investments in Norway and internationally. The company develops VLCC construction contracts and options. Its fleet consist of seven identical VLCCs. The company was formerly known as Badger Explorer ASA and changed its name to Hunter Group ASA in May 2017. Hunter Group ASA was founded in 2003 and is headquartered in Oslo, Norway.",Oslo,Norway,[],http://www.huntergroup.no,1,Dronningen 1,Oil & Gas Equipment & Services,3.46,3.47,3.605219,,0,,3.515,,4296123,,3.46,3.2941177,,3.47,,4296123,,,,,,-0.04065,,,3.435,4,NOK,432725,,,,1993629184,,,1640377,31.851183,3.435,3.465,,0,432725,6.05,346.5,,,3,3.465,False,,0,3.515,OSL,HUNTER GROUP ASA,Hunter Group ASA,Europe/Oslo,CEST,False,7200000,EQUITY,HUNT.OL,finmb_23568458,no_market,,36.072,,0.72097,43.048,-0.07238603,,0.01,,575361984,,,0.42,,,,1577750400,0.15904,45127000,0.077,,,8.25,0.45485002,1640908800,1593475200,,,291150439,2257809664,,1512691200,1:10,,,16.112,,,,,,,,https://logo.clearbit.com/huntergroup.no,47 95 77 29 47,,45,,,,,170d6877-c6c5-3d97-b22b-94bb52c858e2,
HAFNIA,HM 1189,Industrials,,"Hafnia Limited, owns and operates oil product tankers. The company operates in four segments: Long Range II (LR2), Long Range I (LR1), Medium Range (MR), and Handy size (Handy). It transports oil and oil products to national and international oil companies, and chemical companies, as well as trading and utility companies. The company provides ship owning, ship-management, chartering, investment, and agency office services. As of April 29, 2020, the company operated a fleet of 174 vessels in pools, including newbuilds, of which 102 are owned or chartered-in including six owned LR2s, 27 owned and nine chartered-in LR1s, 41 owned and six chartered-in MRs, and 13 owned Handy vessels. The company is based in Hamilton, Bermuda. Hafnia Limited is a subsidiary of BW Group Limited.",Hamilton,Bermuda,[],http://www.hafniabw.com,1,Washington Mall Phase 2,Marine Shipping,16.36,16.36,17.474537,0.01002445,0.1685,,16.36,,275715,,16.36,16.076471,0.164,16.36,,275715,,,,1.6,1599004800,,,,16.02,2,NOK,10994,,,,5844219904,,,199386,6.149176,16.02,16.1,,,10994,29.23,,,,14.6,16.06,False,0.0988,,16.36,OSL,HAFNIA LIMITED,Hafnia Limited,Europe/Oslo,CEST,False,7200000,EQUITY,HAFNIA.OL,finmb_589287859,no_market,,7.258,,0.21746,18.746,Infinity,,,,362995008,,,3.345,,,,1577750400,0.017380001,206678000,0.57,,,4.813154,0.66471,1640908800,1593475200,,,114191008,6897691136,,,,,,7.148,,,,,,,,https://logo.clearbit.com/hafniabw.com,,,28.245615,4th Floor Suite 400 22 Church Street,,,,003a7a08-8701-3187-95d4-d196d2081dad,
GJF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDEX,0191,Technology,99,"IDEX Biometrics ASA engages in the design, development, and sale of fingerprint identification and authentication solutions in Europe, the Middle East, Africa, the Americas, and Asia. The company offers IDEX Biometrics for the biometrics smart card market, including biometric fingerprint sensors for use in dual interface, contactless only, and contact only smart cards; biometric fingerprint modules for contact based smart cards; and on-card enrollment solutions for remote in-person enrollment. It primarily serves biometric payment card market, as well as offers its products and solutions for other markets, including access control, identification, healthcare, and the Internet of Things. The company was formerly known as Idex ASA and changed its name to IDEX Biometrics ASA in May 2019. IDEX Biometrics ASA was founded in 1996 and is headquartered in Oslo, Norway.",Oslo,Norway,[],http://www.idexbiometrics.com,1,Dronning Eufemias gate 16,Software—Application,1.58,1.58,1.3309782,,0,,1.596,,1552580,,1.58,1.5921177,,1.58,,1552580,,,,,,2.815331,,,1.54,4,NOK,682560,,,,1249912320,,,4124401,2888.9954,1.54,1.586,,5500,682560,2.4,-5.8740735,,,0.2905,1.576,False,,123000,1.596,OSL,IDEX BIOMETRICS,IDEX Biometrics ASA,Europe/Oslo,CEST,False,7200000,EQUITY,IDEX.OL,finmb_20344818,no_market,,2981.649,,0,-50.373,-0.16842103,,-0.27,,788091008,,,0.019,,,,1577750400,0.3387,-26832436,-0.04,,,83.47369,0.30587,1640908800,1593475200,,,531772047,1289998592,,1268179200,1:3,,,,,,,,,,,https://logo.clearbit.com/idexbiometrics.com,47 67 83 91 19,,,,,,,b18310f5-8716-396e-afd5-d9b05fd70b6c,
HEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSTA-ME,0277,Financial Services,29,"Instabank ASA provides various banking products and services in Norway. The company offers savings accounts; debt and loan refinancing; and consumer loans, as well as loans for vehicles and boats; and credit cards. It also provides insurance products. The company was founded in 2016 and is based in Oslo, Norway.",Oslo,Norway,[],http://www.instabank.no,1,Drammensveien 175,Banks—Regional,1.2,1.2,1.33798,,0,,1.2,,98890,,1.2,1.33798,,1.2,,98890,,,,,,1.662983,,,1.1498,4,NOK,11100,,,,382471744,,,151982,2.3312635,1.1498,1.23,,,11100,1.8,,,,1.1498,1.1402,False,,,1.2,OSL,INSTABANK ASA,Instabank ASA,Europe/Oslo,CEST,False,7200000,EQUITY,INSTA-ME.OL,finmb_403805219,no_market,,2.889,,0.26518,,Infinity,,,,332641984,,,1.678,,,,1577750400,,43506000,0.131,,,0.6852205,,1640908800,1593475200,,,68860228,474049696,,,,,,0.024,,,,,,,,https://logo.clearbit.com/instabank.no,47 21 51 93 00,,8.777099,,,,,478e5424-ba23-3926-bc42-c5668bd42d04,
INFRNT,0250,Technology,508,"Infront ASA provides market data and trading solutions for financial professionals primarily in Europe. The company operates Infront Solutions and Terminal; Vwd Group; and News and Other segments. Its Infront terminal products, which offer real-time market data, trading, news, and analytics for financial market participants. The company also provides data and feed, portfolio management and advisory, and regulatory compliance, as well as publication and distribution solutions. Infront ASA was founded in 1998 and is headquartered in Oslo, Norway.",Oslo,Norway,[],http://www.infrontfinance.com,1,Munkedamsveien 45,Software—Application,21.8,21.5,19.85146,0.020642202,0,,21.5,,32110,,21.8,21.582354,0.45,21.5,,32110,,,,,1557705600,0.755644,,,21.5,2,NOK,850,,,,933646080,,,11443,,21.5,21.9,,0,850,27.8,19.026548,,,14,21.5,False,,0,21.5,OSL,INFRONT ASA,Infront ASA,Europe/Oslo,CEST,False,7200000,EQUITY,INFRNT.OL,finmb_3576983,no_market,,,,-0.14101,,,,1.13,,43425400,,,5.655,,,,1577750400,0.41184,,0.636,,,3.801945,0.33511,1640908800,1593475200,,,28877450,933645888,,,,,,,,,,,,,,https://logo.clearbit.com/infrontfinance.com,47 23 31 00 30,,33.80503,,,,,33f4b7eb-0964-32c2-8aa7-81983ec2d850,
