ticker,name,sector_osebx,last_,buy,sell,tradecount,info,marketcap,profit_today,profit_1wk,profit_1month,profit_ytd,profit_1yr,zip,sector_yahoo,fullTimeEmployees,longBusinessSummary,city,phone,country,companyOfficers,website,maxAge,address1,industry,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,fax,address2,trailingPE,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,state
PARB,Pareto Bank,Financials,37.9,37.7,37.8,24,,2647.38,-0.0079,0.0,0.1956,-0.0181,0.0107,0250,Financial Services,51.0,"Pareto Bank ASA provides various banking products and services in Norway. The company offers financing for housing and business projects; companies with a specific need for capital; conventional and industrial shipping; and the lending of financial instruments to private customers and companies. It also accepts deposits. The company was founded in 2007 and is based in Oslo, Norway.",Oslo,47 24 02 81 20,Norway,[],http://www.paretobank.no,1.0,Dronning Mauds gate 3,Banks—Regional,38.2,38.3,35.02029,0.073298424,0.0,,38.4,,30921.0,,38.2,34.488234999999996,2.8,38.3,,30921.0,,,,,1585267200.0,1.078488,,,37.9,2.0,NOK,5521.0,,,,2647379456.0,,,67315.0,3.8988411,37.9,37.8,,16800.0,5521.0,47.5,6.625874499999999,,,19.8,37.7,False,,100000.0,38.4,OSL,PARETO BANK ASA,Pareto Bank ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,PARB.OL,finmb_62731707,no_market,,9.559,,0.60414004,,0.021390318999999998,,5.72,,69851696.0,,,49.398,,,,1577750400.0,0.093310006,410220000.0,5.697,,,0.7672376000000001,0.57567,1640908800.0,1593475200.0,,,45796890.0,6490950656.0,,,,,,0.47600000000000003,,,,,,,,https://logo.clearbit.com/paretobank.no,47 24 02 81 10,,6.6526246,,,,db5bcc4a-9e7b-3e60-bb86-e927eb7ebdc9,
PCIB,PCI Biotech Holding,Health care,46.05,46.05,46.25,373,,1716.09,-0.0202,-0.0192,-0.4149000000000001,-0.3996,0.7476,0379,Healthcare,8.0,"PCI Biotech Holding ASA, a biopharmaceutical company, focuses on the development and commercialization of novel therapies for the treatment of cancer through its photochemical internalization (PCI) technology platform. The company's lead product candidate is Amphinex, a photosensitiser fimaporfin. Its PCI technology is applied to three distinct anticancer paradigms, including fimaCHEM, a chemotherapeutics for treatment of cancer, which in Phase Ib clinical study in bile duct cancer; fimaVACC, a T-cell induction technology for therapeutic vaccination; and fimaNAc, a nucleic acid therapeutics delivery technology. The company has collaborative research programs with AstraZeneca, Bavarian Nordic, BioNTech, eTheRNA immunotherapies, IMV, and Phio Pharmaceuticals. PCI Biotech Holding ASA is headquartered in Oslo, Norway.",Oslo,47 67 11 54 00,Norway,[],http://www.pcibiotech.com,1.0,UllernchaussEen 64,Biotechnology,47.0,48.0,56.638042000000006,,0.0,,48.0,,188382.0,,47.0,66.68823,,48.0,,188382.0,,,,,,0.254651,,,45.55,2.0,NOK,171478.0,,,,1723547904.0,,,363985.0,193.96217,45.55,46.3,,12500.0,171478.0,87.4,-15.839041,,,21.5,46.25,False,,20000.0,48.0,OSL,PCI BIOTECH HLDG,PCI Biotech Holding ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,PCIB.OL,finmb_45308758,no_market,,168.18200000000002,,0.0,-17.303,0.77528095,,-2.92,,37265900.0,,,6.989,,,,1577750400.0,0.08788,-61495000.0,-1.651,,0.103224516,6.617542,0.34884,1640908800.0,1585612800.0,,,26576915.0,1494464768.0,,,,,,,,,,,,,,https://logo.clearbit.com/pcibiotech.com,,,,,,,440102ca-a7ac-3205-912a-ff496b68011e,
PSE,Petrolia,Energy,8.25,8.15,8.25,52,,487.85,0.0123,-0.0782,1.75,1.75,1.75,3036,Energy,297.0,"Petrolia SE, together with its subsidiaries, operates as a rental equipment company for the oil industry in Norway, rest of Europe, Asia, Australia, and internationally. It operates through two segments, Exploration & Production, and Oil Service. The company engages in the sale and rental of drilling equipment; and rental of land rigs. It rents drilling equipment, such as drill pipes, and test strings and tubings, as well as casing, handling, and auxiliary tools and other equipment. The company also provides inspection and maintenance services; and various services for equipment. It serves oil companies, drilling contractors, and oil service companies. The company was formerly known as Petrolia E&P Holdings SE and changed its name to Petrolia SE in January 2013. Petrolia SE was founded in 1997 and is based in Limassol, Cyprus.",Limassol,357 2 5725777,Cyprus,[],http://www.petrolia.no,1.0,Office 401,Oil & Gas Equipment & Services,8.15,8.35,3.1842754,,0.0,,8.4,,155842.0,,8.15,5.2255883,,8.35,,155842.0,,,,,,0.356976,,,8.1,2.0,NOK,54629.0,,,,487853856.0,,,105994.0,7.376078999999999,8.1,8.25,,0.0,54629.0,9.35,,,,1.51,8.15,False,,0.0,8.4,OSL,PETROLIA SE,Petrolia SE,Europe/Oslo,CEST,False,7200000.0,EQUITY,PSE.OL,finmb_884403,no_market,,7.409,,-0.0130900005,37.746,1.6809211,,,,59133800.0,,,0.665,,,,1577750400.0,0.0,-866000.0,-0.015,,,12.406014,0.9263,1640908800.0,1577750400.0,,,3429168.0,490019360.0,,1351036800.0,1:11,,,,,,,,,,,https://logo.clearbit.com/petrolia.no,357 2 5356500,4th Floor 205 Christodoulou Chatzipavlou Street Loulloupis Court,,,,,6a1a430d-75a1-3cde-981d-96b5ae17f931,
PNOR,PetroNor E&P Limited,Energy,0.96,0.92,0.95,4,,931.83,0.0105,0.0213,-0.0391,-0.05980000000000001,-0.1661,W1S 4FF,Energy,15.0,"PetroNor E&P Limited operates as an oil and gas exploration and production company in West Africa. It holds 6 licenses in the Republic of Congo, Senegal, Nigeria, and The Gambia, as well as has proved and probable reserves of 11.19 million barrels of oil. The company was founded 2017 and is headquartered in London, the United Kingdom.",London,44 20 3655 7810,United Kingdom,[],http://www.petronorep.com,1.0,48 Dover Street,Oil & Gas E&P,0.9490000000000001,0.955,0.8433601000000001,,0.0,,0.9590000000000001,,160166.0,,0.9490000000000001,0.98682356,,0.955,,160166.0,,,,,,,,,0.955,4.0,NOK,697.0,,,,931826752.0,,,397237.0,8.609213,0.955,0.9540000000000001,,,697.0,1.314,,,,0.45,0.915,False,,,0.9590000000000001,OSL,PETRONOR E&P LTD,PetroNor E&P Limited,Europe/Oslo,CEST,False,7200000.0,EQUITY,PNOR.OL,finmb_606891472,no_market,,8.589,,-0.123909995,31.738000000000003,-0.14504504,,,,971665024.0,,,0.005,,,,1577750400.0,0.0077600004000000005,-13412000.0,-0.011000000000000001,,,191.8,0.008790000000000001,1640908800.0,1585612800.0,,,121982860.0,929586368.0,,,,,,-0.24100000000000002,,,,,,,,https://logo.clearbit.com/petronorep.com,,,,,,,948511a1-bf9e-31a6-b576-fda3fb9f0023,
PEXIP,Pexip Holding,Information technology,82.6,82.55,82.74,96,,8342.3,-0.0107,0.0092,-0.012,,,0283,Technology,182.0,"Pexip Holding ASA, a technology company that delivers a video-first meeting platform. Its platform simplifies video communication across borders, businesses, and platforms, enabling everyone to be seen, heard, and included. The company offers self-hosted and as-a-service deployment options for enterprise video conferencing built on the Pexip Infinity technology; and provides interoperability, including Microsoft Teams, Skype for Business, Google Hangouts Gateway interop, video system device registration, and a world-class meeting and calling service. The company has operations in the Asia Pacific, Europe, the Middle East, Africa, and the Americas. Pexip Holding ASA was founded in 2011 and is headquartered in Oslo, Norway.",Oslo,,Norway,[],http://www.pexip.com,1.0,Lilleakerveien 2a,Software—Application,83.49,83.49,88.620964,,0.0,,83.49,,130707.0,,83.49,86.43429,,83.49,,130707.0,,,,,,,,,82.42,2.0,NOK,16395.0,,,,8342269440.0,,,644442.0,19.394268,82.42,82.75,,,16395.0,110.0,,,,78.8,82.55,False,,,83.49,OSL,PEXIP HOLDING ASA,Pexip Holding ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,PEXIP.OL,finmb_595955356,no_market,,15.517999999999999,,0.10345,109.853,inf,,,,100996000.0,,,10.802,,,,1577750400.0,,44497000.0,0.5429999999999999,,,7.646732000000001,,1640908800.0,1585612800.0,,,40089179.0,6674774528.0,,,,,,5.915,,,,,,,,https://logo.clearbit.com/pexip.com,,,152.11786,,,,4fd14c49-3507-3a69-9fc2-7007e571b044,
PGS,PGS,Energy,3.28,3.27,3.28,208,,1270.81,-0.0156,-0.0684,-0.16949999999999998,-0.8092,-0.7306999999999999,0283,Energy,1256.0,"PGS ASA operates as a marine geophysical company. The company offers a range of seismic and reservoir services, including acquisition, imaging, interpretation, and field evaluation to oil and gas companies. It operates in Africa, Brazil, Canada, Guyana, the United Kingdom, Norway, Angola, the Asia Pacific, Europe, the Americas, the Middle East, and internationally. The company was formerly known as Petroleum Geo-Services ASA and changed its name to PGS ASA in May 2019. PGS ASA was founded in 1991 and is headquartered in Oslo, Norway.",Oslo,47 67 52 64 00,Norway,[],http://www.pgs.com,1.0,Lilleakerveien 4C,Oil & Gas Equipment & Services,3.3339999999999996,3.36,7.455746,,0.0,,3.3680000000000003,,2461017.0,,3.3339999999999996,3.828353,,3.36,,2461017.0,,,,,1431648000.0,3.171511,,,3.2710000000000004,4.0,NOK,649724.0,,,,1270813440.0,,,6248155.0,1.5344282,3.2710000000000004,3.284,,294800.0,649724.0,21.5,46.885715000000005,,,2.745,3.282,False,,84700.0,3.3680000000000003,OSL,PGS ASA,PGS ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,PGS.OL,finmb_345867,no_market,,2.858,,-0.22507,3.343,-0.7219349,,0.07,,387207008.0,,,1.2229999999999999,,,,1577750400.0,0.86055,-186400000.0,-0.518,,,2.683565,0.0,1640908800.0,1593475200.0,,,323947534.0,2367242240.0,,1166400000.0,3:1,,,,,,,,,,,https://logo.clearbit.com/pgs.com,47 67 52 64 64,,,,,,a02eb56b-6ecd-3d48-ba6c-c500a4eb626a,
PHLY,Philly Shipyard,Industrials,70.2,70.2,71.8,5,,849.97,-0.005699999999999999,-0.0085,-0.06150000000000001,0.644,0.8473999999999999,0250,Industrials,300.0,"Philly Shipyard ASA, together with its subsidiaries, operates commercial shipyard constructing vessels for operation in the United States Jones Act market. It owns a shipbuilding facility that provides ocean-going merchant vessels, including containerships, product tankers, and aframax tankers. The company was formerly known as Aker Philadelphia Shipyard ASA and changed its name to Philly Shipyard ASA in November 2015. The company was founded in 1997 and is headquartered in Oslo, Norway. Philly Shipyard ASA is a subsidiary of Aker Capital AS.",Oslo,47 23 11 91 00,Norway,[],http://www.phillyshipyard.com,1.0,Vika Atrium,Aerospace & Defense,70.6,70.2,59.90362,0.0035410765999999995,0.0,,70.2,,1482.0,,70.6,75.14117399999999,0.25,70.2,,1482.0,,,,,1487808000.0,0.756976,,,70.0,2.0,NOK,1283.0,,,,849974528.0,,,12307.0,50.57265,70.0,71.8,,10800.0,1283.0,113.5,,,,31.0,70.2,False,,15000.0,70.2,OSL,PHILLY SHIPYARD,Philly Shipyard ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,PHLY.OL,finmb_39587073,no_market,,48.213,,-0.56,-34.977,0.8530184000000001,,,,12107900.0,,,8.152000000000001,,,,1577750400.0,0.2543,-9412000.0,-0.778,,,8.6113825,0.59282,1640908800.0,1585612800.0,,,4017159.0,810317824.0,,,,,,,,,,,,,,https://logo.clearbit.com/phillyshipyard.com,47 23 11 91 01,Munkedamsveien 45,,,,,578256d6-6e37-3d39-b0d8-fd12b4a314fd,
PHO,Photocure,Health care,70.0,69.9,70.1,283,LP,1861.54,0.0086,0.013,-0.0085,-0.2179,0.2367,0275,Healthcare,67.0,"Photocure ASA, a specialty pharmaceutical company, engages in the research, development, production, distribution, marketing, and sale of pharmaceutical products in Nordic countries and the United States. The company offers Hexvix/Cysview for the detection and management of bladder cancer. It also develops Cevira for the treatment of human papilloma virus infection and precancerous lesions of the cervix. The company sells its products to license partners, pharmaceutical wholesalers, and hospitals. Photocure ASA was founded in 1997 and is headquartered in Oslo, Norway.",Oslo,47 22 06 22 10,Norway,[],http://www.photocure.com,1.0,Hoffsveien 4,Drug Manufacturers—Specialty & Generic,69.4,69.3,74.13587,,0.0,,70.9,,148026.0,,69.4,73.30294,,69.3,,148026.0,,,,,1369267200.0,0.352325,,,68.8,2.0,NOK,103041.0,,,,1861538048.0,,,357109.0,6.5470576,68.8,70.2,,97900.0,103041.0,123.0,56.0,,,42.45,70.0,False,,140900.0,70.9,OSL,PHOTOCURE ASA,Photocure ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,PHO.OL,finmb_558837,no_market,,4.8919999999999995,,0.06695,36.955999999999996,0.20486116,,1.25,,26593400.0,,,8.742,,,,1577750400.0,0.11812,19036000.0,0.867,,,8.007321000000001,0.1857,1640908800.0,1585612800.0,,,17989213.0,1391082496.0,,,,,,,,,,,,,,https://logo.clearbit.com/photocure.com,47 22 06 22 18,,80.73818,,,,87e7c57f-bfb3-3276-9072-91da68448d9f,
PPG PREF,Pioneer Property Group,Real estate,100.0,100.0,101.0,0,,486.86,,,-0.0012,0.028,0.0563,0158,Real Estate,2.0,"Pioneer Property Group ASA invests in and rents properties. Its portfolio comprises 13 preschool properties in Sweden, the Netherlands, and Poland. The company was incorporated in 2015 and is based in Oslo, Norway.",Oslo,47 97 76 92 00,Norway,[],http://www.pioneerproperty.no,1.0,Radhusgata 23,Real Estate Services,100.0,100.0,99.865944,,,,100.0,,3258.0,,100.0,100.588234,,100.0,,3258.0,,,,7.5,1593475200.0,,,,100.0,2.0,NOK,15.0,,,,1229820032.0,,,6861.0,-1075.0175,100.0,101.0,,38500.0,15.0,104.0,,,,94.0,100.0,False,0.075,18200.0,100.0,OSL,Pioneer Property Group,Pioneer Property Group ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,PPG-PREF.OL,finmb_297114713,no_market,,762.995,,0.0,,-0.019607842,,,,12298200.0,,,245.075,,,,1577750400.0,0.18000999,-52484000.0,80.862,,,0.40803835,0.27566999999999997,1640908800.0,1577750400.0,,,,-872865984.0,,,,,,6.7170000000000005,,,,,,,,https://logo.clearbit.com/pioneerproperty.no,,,1.2366747999999999,,,,2bd77545-ed44-3e93-afad-fcfcd8eb97a3,
PLCS,Polarcus,Energy,0.38,0.37,0.38,38,,192.67,0.0121,-0.1114,-0.0372,-0.718,-0.6956,,Energy,324.0,"Polarcus Limited, a geophysical service company, provides marine seismic data acquisition and processing services to oil and gas companies. The company operates a fleet of seismic vessels with 3D and 4D imaging capabilities; and offers a library of 3D multi-client projects. Its geophysical solutions include RightFLOW that integrates and accelerates seismic data acquisition and processing workflow; Cirrus, a suite of cloud-based applications and services designed to bring clients closer to acquired seismic data; XArray, an acquisition configuration to deliver un-interpolated data; and XArrayOBN, a hybrid technique combining towed streamer acquisition and ocean bottom node operations; and XArray 4D, which retains the 4D repeat sub-set of the baseline for analysis. The company operates in the Asia Pacific, Russia, Australia, Europe, Africa, the Middle East, the United Arab Emirates, Mauritania, Mexico, and North and South America. Polarcus Limited was incorporated in 2007 and is headquartered in Dubai, the United Arab Emirates.",Dubai,971 4 43 60 800,United Arab Emirates,[],http://www.polarcus.com,1.0,Reef Tower,Oil & Gas Equipment & Services,0.3705,0.371,0.5665725,,0.0,,0.3815,,2306119.0,,0.3705,0.39467648,,0.371,,2306119.0,,,,,,2.488372,,,0.3705,4.0,NOK,329114.0,,,,192670128.0,,,2615134.0,0.8597851999999999,0.3705,0.375,,2300000.0,329114.0,1.4280000000000002,-37.5,,,0.237,0.37200000000000005,False,,6336300.0,0.3815,OSL,POLARCUS LIMITED,Polarcus Limited,Europe/Oslo,CEST,False,7200000.0,EQUITY,PLCS.OL,finmb_46565274,no_market,,2.3569999999999998,,-0.13535,17.425,-0.71931815,,-0.01,,513787008.0,,,0.084,,,,1577750400.0,0.06482,-30330000.0,-0.06,,,4.464286,0.18273,1640908800.0,1593475200.0,,,469058550.0,528277184.0,,1495152000.0,1:10,,,,,,,,,,,https://logo.clearbit.com/polarcus.com,,"Level 20 Jumeirah Lakes Towers, Cluster O PO Box 283373",,,,,4eac5ff4-29c1-304e-93a0-edf2282070fb,
