ticker,zip,sector,fullTimeEmployees,longBusinessSummary,city,phone,country,companyOfficers,website,maxAge,address1,industry,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,fax,address2,trailingPE,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,state
HYARD,6090,Industrials,693,"Havyard Group ASA primarily engages in shipbuilding, engineering, ship design, and ship equipment businesses worldwide. It operates in five segments: Ship Technology, Design & Solutions, Power & Systems, Fish Handling, and Havyard Production. The Ship Technology segment constructs and repairs offshore vessels, windmill service vessels, live-fish carriers, fishing vessels, and other specialty vessels. The Design & Solutions segment develops, sells, and delivers ship design and engineering, and system packages to yards and shipping companies. The Power & Systems segment manufactures and supplies diesel- and hybrid-electric propulsion systems, including boards, electromechanical products, and automation and safety systems; designs, engineers, and installs electrical systems; and develops and delivers control and automation systems for ships. The Fish Handling segment delivers solutions for handling and cooling of seafood onboard fishing vessels and live fish carriers, and in on-shore plants; and produces, rents, and sells waste machines. The Havyard Production segment hires out personnel; and pre-fabricates steel products, including piping, switchboards, and starters. The company was founded in 1999 and is headquartered in FosnavÃ¥g, Norway.",Fosnavag,47 70 08 45 50,Norway,[],http://www.havyard.com,1,Havyard House,Aerospace & Defense,2.13,2.13,2.3411956,0.21126759,0,,2.13,,32779,,2.13,2.2135293,0.45,2.13,,32779,,,,,1425254400,0.411046,,,2.04,4,NOK,4750,,,,50441040,,,54014,0.017288277,2.04,2.04,,100000,4750,7.5,,,,1.3,2,False,,299000,2.13,OSL,HAVYARD GROUP ASA,Havyard Group ASA,Europe/Oslo,CEST,False,7200000,EQUITY,HYARD.OL,finmb_95307648,no_market,,0.306,,-0.07383,-5.3,-0.7255155,,,,24726000,,,6.653,,,,1546214400,0.0793,-215399008,-8.68,,,0.30662858,0.73204005,1609372800,1561852800,,,8748056,893563392,,,,,,,,,,,,,,https://logo.clearbit.com/havyard.com,,Holmefjordvegen 1,,,,,39294dbc-e16c-30e4-8e1d-0fdc55fbf2d1,
ICE,0484,Communication Services,229,"Ice Group ASA provides telecommunications services in Norway, Sweden, and Denmark. The company offers wireless data, voice, messaging, mobile broadband, telephony, and other related services. It provides its services primarily under the ice and Net1 brands. The company was formerly known as AINMT AS and changed its name to Ice Group ASA in August 2017. Ice Group AS was founded in 2015 and is based in Oslo, Norway.",Oslo,47 21 00 00 00,Norway,[],http://www.icegroup.com,1,Nydalsveien 18B,Telecom Services,15,14.7,15.875,,0,,15.15,,11085,,15,14.680882,,14.7,,11085,,,,,,0.158139,,,14.7,2,NOK,14378,,,,3025410048,,,29073,1.5602939,14.7,15,,,14378,24.99,,,,12.5,14.8,False,,,15.15,OSL,ICE GROUP ASA,Ice Group ASA,Europe/Oslo,CEST,False,7200000,EQUITY,ICE.OL,finmb_291514639,no_market,,4.498,,-0.65859,-45.427,-0.39855653,,,,201694000,,,-6.978,,,,1577750400,0.03229,-1276999936,-6.052,,,,0.87522006,1640908800,1585612800,,,33018461,8722038784,,,,,,,,,,,,,,https://logo.clearbit.com/icegroup.com,,,,,,,76879d77-1bde-3635-83bd-241b93e2cfc7,
HAFNIA,HM 1189,Industrials,,"Hafnia Limited, owns and operates oil product tankers. The company operates in four segments: Long Range II (LR2), Long Range I (LR1), Medium Range (MR), and Handy size (Handy). It transports oil and oil products to national and international oil companies, and chemical companies, as well as trading and utility companies. The company provides ship owning, ship-management, chartering, investment, and agency office services. As of April 29, 2020, the company operated a fleet of 174 vessels in pools, including newbuilds, of which 102 are owned or chartered-in including six owned LR2s, 27 owned and nine chartered-in LR1s, 41 owned and six chartered-in MRs, and 13 owned Handy vessels. The company is based in Hamilton, Bermuda. Hafnia Limited is a subsidiary of BW Group Limited.",Hamilton,,Bermuda,[],http://www.hafniabw.com,1,Washington Mall Phase 2,Marine Shipping,16.18,16,18.996405,0.0035228676,0.1685,,16,,91260,,16.18,15.717059,0.057,16,,91260,,,,1.6,1590624000,,,,15.9,2,NOK,8593,,,,5771620352,,,378089,6.5423336,15.9,15.96,,,8593,29.23,,,,14.6,15.9,False,0.1039,,16,OSL,HAFNIA LIMITED,Hafnia Limited,Europe/Oslo,CEST,False,7200000,EQUITY,HAFNIA.OL,finmb_589287859,no_market,,7.854,,0.13709,24.252,Infinity,,,,362995008,,,3.141,,,,1577750400,0.017380001,120939000,0.342,,,5.062082,0.66471,1640908800,1585612800,,,114169325,6928523776,,,,,,1.763,,,,,,,,https://logo.clearbit.com/hafniabw.com,,4th Floor Suite 400 22 Church Street,46.491226,,,,003a7a08-8701-3187-95d4-d196d2081dad,
HBC,6005,Healthcare,51,"Hofseth BioCare ASA, a biotech company, offers value added biomarine ingredients and finished products for the human nutrition, and pet and feed markets in Norway. Its products include OmeGo salmon oil; ProGo, a salmon protein hydrolysate powder used as a fast absorbing protein supplement; and CalGo, a marine calcium powder produced from salmon bones that enhances bone density and bone deposition in older individuals. The company has a research agreement with Stanford University School of Medicine to investigate the gastro-intestinal-protective properties of HBC's salmon protein hydrolysate peptides in children and adults with GI tract disorders. The company was founded in 2000 and is headquartered in Ãlesund, Norway.",Alesund,47 73 10 22 00,Norway,[],http://www.hofsethbiocare.no,1,Havnegata 11,Biotechnology,8.68,8.3,8.394348,,0,,8.7,,31257,,8.68,9.130589,,8.3,,31257,,,,,,0.784302,,,8.1,2,NOK,26713,,,,2718109952,,,102608,37.951828,8.1,8.28,,,26713,10.95,,,,3.76,8.26,False,,,8.7,OSL,HOFSETH BIOCARE AS,Hofseth BioCare ASA,Europe/Oslo,CEST,False,7200000,EQUITY,HBC.OL,finmb_138820134,no_market,,40.531,,-1.20715,-48.07,,,,,329068992,,,0.375,,,,1577750400,0.23933001,-86456000,-0.275,,,22.026667,0.52830005,1640908800,1585612800,,,140919308,2902834176,,,,,,,,,,,,,,https://logo.clearbit.com/hofsethbiocare.no,,,,,,,6bd38704-57b8-3fb3-9c4b-d15b5b6fff8e,
HUNT,0287,Energy,3,"Hunter Group ASA, an investment company, focuses primarily on shipping and oil services investments in Norway and internationally. The company develops VLCC construction contracts and options. Its fleet consist of seven identical VLCCs. The company was formerly known as Badger Explorer ASA and changed its name to Hunter Group ASA in May 2017. Hunter Group ASA was founded in 2003 and is headquartered in Oslo, Norway.",Oslo,47 95 77 29 47,Norway,[],http://www.huntergroup.no,1,Dronningen 1,Oil & Gas Equipment & Services,3.25,3.25,3.8843117,,0,,3.29,,888984,,3.25,3.2761765,,3.25,,888984,,,,,,-0.123837,,,3.2,4,NOK,331949,,,,1855542400,,,2265474,56.021446,3.2,3.24,,0,331949,6.05,322.5,,,3,3.225,False,,0,3.29,OSL,HUNTER GROUP ASA,Hunter Group ASA,Europe/Oslo,CEST,False,7200000,EQUITY,HUNT.OL,finmb_23568458,no_market,,62.432,,0.82691,80.382,-0.055232584,,0.01,,575361984,,,0.388,,,,1577750400,0.15904,27389000,0.046,,,8.311855,0.45485002,1640908800,1585612800,,,291150439,2067874560,,1512691200,1:10,,,34.55,,,,,,,,https://logo.clearbit.com/huntergroup.no,,,70.108696,,,,170d6877-c6c5-3d97-b22b-94bb52c858e2,
HIDDN,0254,Technology,3,"Hiddn Solutions ASA, through its subsidiary, Finn Clausen Sikkerhetssystemer AS distributes physical filing and storage systems in Norway. It operates in three segments: Security Cabinets, Filing Cabinets, and Other Storage Products. The company sells security and filing cabinets, as well as other storage products, including wardrobe lockers, shelving systems, and safe deposit boxes. It also offers after sales support services for security, archiving, and storage products. Hiddn Solutions ASA was founded in 1998 and is based in Oslo, Norway.",Oslo,47 22 12 00 12,Norway,[],http://www.hiddnsolutions.no,1,Cort Adelers gate 17,Computer Hardware,1.61,1.605,1.5793319,23.602484,0,,1.61,,173534,,1.61,1.6580882,38,1.605,,173534,,,,,1476748800,1.718823,,,1.575,4,NOK,43727,,,,144303632,,,235708,16.663237,1.575,1.6,,0,43727,4.33748,,,,0.777755,1.58,False,,0,1.61,OSL,HIDDN SOLUTIONS,Hiddn Solutions ASA,Europe/Oslo,CEST,False,7200000,EQUITY,HIDDN.OL,finmb_7099157,no_market,,2.873,,0,-1.435,-0.40198272,,,,89908800,,,-0.126,,,,1577750400,0,-31440000,-4.175,,,,0.84906995,1640908800,1577750400,,,12460309,24876166,,1568678400,1:20,,,,,,,,,,,https://logo.clearbit.com/hiddnsolutions.no,,,,,,,3afe3f0c-9fb4-3681-b6a1-4c433760c6ec,
IFISH-ME,170,Consumer Defensive,37,"Ice Fish Farm AS operates as a fish farm in Iceland. The company engages in the farming, processing, and distribution of salmon fishes; and harvesting, processing, and packaging of line caught cod and haddock fishes. In addition, it operates smolt stations. The company sells its products through distributors, as well as retailers, suppliers, and supermarkets. It also exports its products. The company was incorporated in 2020 and is based in Seltjarnarnes, Iceland. Ice Fish Farm AS is a subsidiary of NTS ASA.",Seltjarnarnes,354 896 0426,Iceland,[],http://www.icefishfarm.is,1,Nesbala 122,Farm Products,34,34,,,0,,34.985,,,,34,,,34,,,,,,,,,,,34,2,NOK,2387,,,,1879200000,,,,56.405293,34,34.5,,,2387,34.985,,,,34,34.2,False,,,34.985,OSL,ICE FISH FARM AS,Ice Fish Farm AS,Europe/Oslo,CEST,False,7200000,EQUITY,IFISH-ME.OL,finmb_275808956,no_market,,55.109,,0.024500001,492.937,,,,,54000000,,,0.466,,,,1577750400,,816322,0.015,,,74.67811,,1640908800,,,,10814580,1836000000,,,,,,,,,,,,,,https://logo.clearbit.com/icefishfarm.is,,,2320,,,,bbf47d02-2d72-3ef1-9930-7d22ee91b33f,
INFRNT,0250,Technology,525,"Infront ASA provides market data and trading solutions for financial professionals primarily in Europe. The company operates Infront Solutions and Terminal; Vwd Group; and News and Other segments. Its Infront terminal products, which offer real-time market data, trading, news, and analytics for financial market participants. The company also provides data and feed, portfolio management and advisory, and regulatory compliance, as well as publication and distribution solutions. Infront ASA was founded in 1998 and is headquartered in Oslo, Norway.",Oslo,47 23 31 00 30,Norway,[],http://www.infrontfinance.com,1,Munkedamsveien 45,Software—Application,21.7,21.7,20.175,0.020737326,0,,21.7,,18814,,21.7,20.319118,0.45,21.7,,18814,,,,,1557705600,0.730353,,,21.1,2,NOK,122,,,,933646080,,,12917,,21.1,21.6,,0,122,27.8,19.026548,,,14,21.2,False,,0,21.7,OSL,INFRONT ASA,Infront ASA,Europe/Oslo,CEST,False,7200000,EQUITY,INFRNT.OL,finmb_3576983,no_market,,,,-0.14046,,,,1.13,,43425400,,,5.655,,,,1577750400,0.41184,,0.636,,,3.801945,0.33511,1640908800,1585612800,,,28877450,911933184,,,,,,,,,,,,,,https://logo.clearbit.com/infrontfinance.com,,,33.80503,,,,33f4b7eb-0964-32c2-8aa7-81983ec2d850,
INSR,0667,Financial Services,,"Insr Insurance Group ASA, a non-life insurance company, focuses on property and casualty insurance for the retail, and small and medium sized enterprises in Norway. It serves customers through insurance agents and partners. The company was formerly known as Vardia Insurance Group ASA and changed its name to Insr Insurance Group ASA in October 2016. Insr Insurance Group ASA was founded in 2009 and is headquartered in Oslo, Norway.",Oslo,47 22 91 34 15,Norway,[],http://www.insr.io,1,Ostensjoveien 43,Insurance—Property & Casualty,2.32,2.32,4.2689133,,0,,2.34,,213869,,2.32,2.9782352,,2.32,,213869,,,,,,0.468023,,,2.3,4,NOK,116605,,,,346710784,,,223383,0.4482485,2.3,2.35,,0,116605,9.38,3.5454543,,,2.3,2.33,False,,0,2.34,OSL,INSR INSURANCE GRP,Insr Insurance Group ASA,Europe/Oslo,CEST,False,7200000,EQUITY,INSR.OL,finmb_224209079,no_market,,-0.625,,-0.06197,,-0.7092732,,0.66,,148167008,,,2.48,,,,1577750400,0.33027,-19933000,-0.341,,,0.9435483,0.05116,1640908800,1585612800,,,125527082,-483478560,,1476835200,1:10,,,,,,,,,,,https://logo.clearbit.com/insr.io,,,,,,,6cc1e5cf-04e4-37ed-8fec-1f51d6ca8bc0,
IDEX,0191,Technology,100,"IDEX Biometrics ASA engages in the design, development, and sale of fingerprint identification and authentication solutions in Europe, the Middle East, Africa, the Americas, and Asia. The company offers IDEX Biometrics for the biometrics smart card market, including biometric fingerprint sensors for use in dual interface, contactless only, and contact only smart cards; biometric fingerprint modules for contact based smart cards; and on-card enrollment solutions for remote in-person enrollment. It primarily serves biometric payment card market, as well as offers its products and solutions for other markets, including access control, identification, healthcare, and the Internet of Things. The company was formerly known as Idex ASA and changed its name to IDEX Biometrics ASA in May 2019. IDEX Biometrics ASA was founded in 1996 and is headquartered in Oslo, Norway.",Oslo,47 67 83 91 19,Norway,[],http://www.idexbiometrics.com,1,Dronning Eufemias gate 16,Software—Application,1.59,1.638,1.2361449,,0,,1.638,,3963269,,1.59,1.4760588,,1.638,,3963269,,,,,,2.883139,,,1.564,4,NOK,577168,,,,1228954496,,,6252817,4126.5425,1.564,1.568,,5500,577168,2.53,-5.807407,,,0.2905,1.562,False,,123000,1.638,OSL,IDEX BIOMETRICS,IDEX Biometrics ASA,Europe/Oslo,CEST,False,7200000,EQUITY,IDEX.OL,finmb_20344818,no_market,,4162.422,,0,-50.065,-0.007490635,,-0.27,,783772032,,,0.014,,,,1577750400,0.3387,-25845128,-0.041,,,111.99999,0.30587,1640908800,1585612800,,,528912347,1239639936,,1268179200,1:3,,,,,,,,,,,https://logo.clearbit.com/idexbiometrics.com,,,,,,,b18310f5-8716-396e-afd5-d9b05fd70b6c,
HEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HLNG,HM 12,Energy,175,"HÃ¶egh LNG Holdings Ltd., together with its subsidiaries, provides floating energy solutions worldwide. The company operates through four segments: HMLP, Operations, Business Development, and Project Execution. It owns and operates floating LNG import terminals, floating storage and regasification units (FSRUs), and LNG carriers (LNGCs). The company also acquires FSRUs, LNGCs, and other LNG infrastructure assets under long-term charters. As of December 31, 2019, it operated a fleet of two LNG transportation vessels, and ten floating storage and regasification units. The company is also involved in the commercial management and bareboat hiring; and business development and project execution activities. In addition, it owns ships. The company is based in Hamilton, Bermuda.",Hamilton,,Bermuda,[],http://www.hoeghlng.com,1,Canon's Court,Oil & Gas Midstream,11.78,11.78,15.330072,0.008488964,,,11.92,,57937,,11.78,12.023529,0.1,11.78,,57937,,,,,1583366400,1.505813,,,11.7,2,NOK,68559,,,,892140160,,,202499,2.6349154,11.7,11.8,,246100,68559,38.8,26,,3.94,8.12,11.7,False,,28200,11.92,OSL,HOEGH LNG HOLDINGS,Hoegh LNG Holdings Ltd.,Europe/Oslo,CEST,False,7200000,EQUITY,HLNG.OL,finmb_875057,no_market,,8.623,,-0.108789995,15.807,-0.67368424,,0.45,,76251296,,,4.049,,,,1577750400,0.30419,-36836000,-0.478,,,2.8896024,0.49327,1640908800,1585612800,,,35912672,2919592448,,,,,,,,,,,,,,https://logo.clearbit.com/hoeghlng.com,,22 Victoria Street,,,,,4f4b7614-8784-3a33-89c1-234ba734a35b,
INDUCT-ME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPK-ME,N1 7GU,Energy,,"J.P. Kenny Petroleum Limited operates as an oil and gas exploration and production company in South America. It primarily focuses on acquiring oil and gas development and/or production assets with exploration upside in Colombia. The company is based in London, the United Kingdom.",London,44 4741 608 667,United Kingdom,[],http://www.jpkpetroleum.com,1,20-22 Wenlock Road,Oil & Gas E&P,6.1,6.1,6.081159,,0,,6.1,,0,,6.1,6.1,,6.1,,0,,,,,,-0.021819,,,6.1,2,NOK,0,,,,70544672,,,0,352.72336,6.1,6.1,,,0,6.1,,,,6,0,False,,,6.1,OSL,J.P. KENNY PETROLE,J.P. Kenny Petroleum Limited,Europe/Oslo,CEST,False,7200000,EQUITY,JPK-ME.OL,finmb_537791671,no_market,,355.387,,-2.75132,,,,,,11563700,,,-0.193,,,,1577750400,,-550263,-0.048,,,,,1640908800,1577750400,,,2182727,71077432,,,,,,,,,,,,,,https://logo.clearbit.com/jpkpetroleum.com,,,,,,,02aa7eef-b129-3983-accc-fef340dc5837,
JIN,,Industrials,466,"Jinhui Shipping and Transportation Limited, an investment holding company, engages in ship chartering and owning activities worldwide. The company provides ship management and shipping agent services. It is also involved in property investment and money lending activities. As of December 31, 2019, it owned a fleet of eighteen vessels. The company was founded in 1987 and is based in Hong Kong, Hong Kong. Jinhui Shipping and Transportation Limited is a subsidiary of Jinhui Holdings Company Limited.",Hong Kong,852 2545 0951,Hong Kong,[],http://www.jinhuiship.com/jst,1,Yardley Commercial Building,Marine Shipping,3.59,3.6,4.0100365,0.0064066853,0.561,,3.6,,19391,,3.59,3.6638236,0.023,3.6,,19391,,,,,1557964800,0.68372,,,3.45,4,NOK,22889,,,,387869440,,,98967,6.506894,3.45,3.56,,756300,22889,8.4,16.904762,,,2.6,3.5,False,,100000,3.6,OSL,JINHUI SHIPPING,Jinhui Shipping and Transportation Limited,Europe/Oslo,CEST,False,7200000,EQUITY,JIN.OL,finmb_880016,no_market,,7.4,,-0.26575002,50.857,,,0.21,,109259000,,,2.146,,,,1577750400,0.00402,-15841000,-0.145,,,1.6542405,0.50099,1640908800,1585612800,,,41663713,441133600,,,,,,,,,,,,,,https://logo.clearbit.com/jinhuiship.com,852 2541 9794,26th Floor 1-6 Connaught Road West,,,,,a4afe6c5-e40a-33e9-82c1-a4f9acff8b8d,
ITE,0422,Technology,527,"Itera ASA, together with its subsidiaries, designs, develops, and operates digital solutions for companies and organizations in Norway, Sweden, Denmark, Slovakia, and Ukraine. It delivers projects and services in the consulting and strategy, design and development, and operations and management areas. The company also provides strategic advisory, design and development, and managed cloud services, as well as hosting and operations, and infrastructure services. It primarily serves clients in insurance, banking and finance, high tech, energy, media, and public sectors. Itera ASA was founded in 1989 and is headquartered in Oslo, Norway.",Oslo,47 23 00 76 50,Norway,[],http://www.itera.no,1,Nydalsveien 28,Information Technology Services,11.4,11.4,10.5271015,0.01754386,0.9322,,11.7,,2976,,11.4,11.485294,0.2,11.4,,2976,,,,0.2,1590451200,0.706395,,,11.4,2,NOK,1340,,,,946738240,,,16149,1.633961,11.4,11.7,,3700000,1340,12.85,23.4,,,7.02,11.45,False,0.0175,200000,11.7,OSL,ITERA ASA,Itera ASA,Europe/Oslo,CEST,False,7200000,EQUITY,ITE.OL,finmb_884092,no_market,,1.606,,0.08371,12.222,0.4921466,,0.5,,80917800,,,0.813,,,,1577750400,0.029579999,48504000,0.59,,,14.391143,0.64986,1640908800,1585612800,,,10399171,930382848,,953251200,7:1,,,0.708,,,,,,,,https://logo.clearbit.com/itera.no,,PO Box 4814 Nydalen,19.83051,,,,9cfa81e6-8224-3dfd-959e-3ebf8ad706fc,
JAEREN,4349,Financial Services,,"JÃ¦ren Sparebank provides various financial products and services in Norway. It offers accounts; bank guarantees, construction loans, overdrafts, leasing services, and corporate loans; payment and cards services; and savings and pension products. The company also provides liability, health, personal, occupational injuries, travel, accident, business, shop, property, craft, commercial, landlord, and vehicle insurance products, as well as insurance for farm building agriculture, and operating tools and crops. It serves construction, property, trade and services, and agriculture industries. The company is headquartered in Bryne, Norway.",Bryne,47 91 50 32 90,Norway,[],http://www.jaerensparebank.no,1,Jernbanegata 6,Banks—Regional,162,163,152.47101,0.061728396,0.5137,,163,,76,,162,155.88235,10,163,,76,,,,7.5,1585699200,0.321511,,,158,2,NOK,35,,,,799053632,,,59,2.3476996,158,162,,50000,35,172,11.538462,,4.37,129,159,False,0.0463,50000,163,OSL,JAEREN SPAREBANK,Jaren Sparebank,Europe/Oslo,CEST,False,7200000,EQUITY,JAEREN.OL,finmb_32370960,no_market,,11.422,,0.41056,,0.21804512,,14.04,,4932430,,,354.106,,,,1577750400,0.04163,73434000,14.444,,,0.45749015,0.85025,1640908800,1585612800,,,1051335,3887531008,,,,,,-0.485,,,,,,,,https://logo.clearbit.com/jaerensparebank.no,,PO Box 325,11.21573,,,,f3fcf386-bd9d-32a1-8ee9-4d73bac05abf,
