ticker,name,sector_osebx,last_,buy,sell,tradecount,info,marketcap,profit_today,profit_1wk,profit_1month,profit_ytd,profit_1yr,zip,sector_yahoo,fullTimeEmployees,longBusinessSummary,city,phone,country,companyOfficers,website,maxAge,address1,industry,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,address2,trailingPE,fax,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,state
BWO,BW Offshore Limited,Energy,33.24,33.2,33.24,777,,6009.78,0.014,0.0317,0.0085,-0.4368,-0.2329,HM11,Energy,2126.0,"BW Offshore Limited builds, owns, and operates oil and gas floating production, storage, and offloading vessels (FPSOs); and floating, storage, and offloading vessels (FSOs) to the oil and gas industries in the Asia Pacific, the Americas, the European Union, and West Africa. It also offers engineering, procurement, construction, and installation services; and lease and operation services of FPSO units. As of March 8, 2016, the company had a fleet of 14 FPSOs and 1 FSO. It also operates additional two operations and maintenance contracts FPSOs and one new project FPSO. The company was founded in 1982 and is based in Hamilton, Bermuda.",Hamilton,,Bermuda,[],http://www.bwoffshore.com,1.0,Clarendon House,Oil & Gas Equipment & Services,32.78,32.7,32.747826,0.0,0.0,,33.68,,329229.0,,32.78,33.161175,0.0,32.7,,329229.0,,,,0.32,1591056000.0,2.864534,,,32.46,2.0,NOK,406455.0,,,,7567052800.0,,,937865.0,6.41167,32.46,33.2,,2337600.0,406455.0,69.212,48.882355,,,12.91,33.1,False,0.0095999995,737500.0,33.68,OSL,BW OFFSHORE LTD,BW Offshore Limited,Europe/Oslo,CEST,False,7200000.0,EQUITY,BWO.OL,finmb_26954576,no_market,,6.244,,-0.18548,10.939,-0.251961,,0.68,,227648992.0,,,4.217,,,,1577750400.0,0.2165,-233200000.0,-1.1840000000000002,,0.14325917,7.8823814,0.50139,1640908800.0,1585612800.0,,,106798650.0,7369299968.0,,1480636800.0,1:50,,,,,,,,,,,https://logo.clearbit.com/bwoffshore.com,2 Church Street,,,,,,,
BMA,Byggma,Industrials,109.0,103.0,109.0,6,,761.03,0.0381,0.0283,0.09,0.1848,0.172,4701,Industrials,,"Byggma ASA manufactures and supplies building materials to builders and retailers in the Nordic countries. It offers pre-painted ceilings and wall panels under the Huntonit brand name; I-beams for use in ceilings, walls, and floors in wood-based buildings under the brand name of Masonite; and particle boards, boards, and structural panels for use in buildings, pre painted ceilings, and wall panels under the Forestia brand name. The company also provides home lighting products under the Scan Lamps brand name; doors and windows for new buildings, extensions, or rehabilitation under the brand name of Uldal; a range of lamp and lighting products under the Aneta brand name; and develops, manufactures and distributes MDF panels for walls, ceilings, bathrooms, and kitchens under the brand name of Smartpanel. The company is headquartered in Vennesla, Norway.",Vennesla,47 38 13 71 00,Norway,[],http://www.byggma.no,1.0,Venneslaveien 233,Building Products & Equipment,105.0,105.0,90.36861400000001,0.00952381,0.1558,,109.0,,497.0,,105.0,98.94118,1.0,105.0,,497.0,,,,1.0,1590624000.0,0.569186,,,103.0,2.0,NOK,314.0,,,,761030400.0,,,1518.0,0.40991953,103.0,106.0,,170100.0,314.0,109.0,,,3.01,66.0,103.0,False,0.0095,38900.0,109.0,OSL,BYGGMA ASA,Byggma ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,BMA.OL,finmb_9391774,no_market,,0.5429999999999999,,0.024,6.4,0.16577542,,,,6981930.0,,,127.596,,,,1577750400.0,0.0602,44549000.0,6.38,,0.14325917,0.8542588,0.94914,1640908800.0,1585612800.0,,,325966.0,1007315008.0,,,,,,-0.177,,,,,,,,https://logo.clearbit.com/byggma.no,Postboks 21,17.084639000000003,,,,,,
CARA,Carasent,Health care,21.4,21.0,21.4,47,,869.56,0.0,0.07,0.0808,1.1926,1.7577,,Healthcare,,"Carasent ASA provides cloud-based medical record services to the private and public health care industry in Nordic region. The company develops Webdoc, a cloud based EMR-system; and develops a digital platform for interactive health care to communicate through video, tele and health meetings, chat, and other online channels. It also provides training and consulting services. The company was formerly known as Apptix ASA and changed its name to Carasent ASA in May 2019. The company was founded in 1997 and is based in Oslo, Norway.",Oslo,,Norway,[],http://carasent.com,1.0,c/o Advokatsenteret Kristian,Health Information Services,21.4,21.4,15.432116500000001,,0.0,,21.4,,34246.0,,21.4,20.155882000000002,,21.4,,34246.0,,,,,1525996800.0,0.407558,,,20.7,2.0,NOK,22464.0,,,,869563328.0,,,79999.0,16.568476,20.7,21.4,,,22464.0,22.0,,,,7.38,21.0,False,,,21.4,OSL,CARASENT ASA,Carasent ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,CARA.OL,finmb_4222700,no_market,,16.767,,0.04868,105.821,1.5358853000000001,,,,40633800.0,,,2.4819999999999998,,,,1577750400.0,0.05599,2555000.0,0.06,,0.14325917,8.622079,0.62675,1640908800.0,1585612800.0,,,15670096.0,880006592.0,,1558569600.0,1:4,,,-0.629,,,,,,,,https://logo.clearbit.com/carasent.com,Augusts gate 14,356.66666000000004,,,,,,
CLOUD-ME,Cloudberry Clean Energy,Utilities,11.6,11.52,11.6,31,,444.43,0.0087,0.0691,-0.3483,,,0273,Utilities,,"Cloudberry Clean Energy AS operates as a renewable energy company. The company owns, develops, and operates hydropower plants and wind farms in Norway and Sweden. Cloudberry Clean Energy AS was founded in 2017 and is headquartered in Oslo, Norway.",Oslo,,Norway,[],http://www.cloudberry.no,1.0,FrOeyas Gate 15,Utilities—Renewable,11.5,11.6,12.931542,,0.0,,11.75,,175827.0,,11.5,13.152941,,11.6,,175827.0,,,,,,,,,11.6,2.0,NOK,36835.0,,,,,,,73656.0,,11.6,11.6,,,36835.0,19.0,,,,10.54,11.524000000000001,False,,,11.75,OSL,CLOUDBERRY CLEAN,Cloudberry Clean Energy AS,Europe/Oslo,CEST,False,7200000.0,EQUITY,CLOUD-ME.OL,finmb_657338383,no_market,,1582.358,,0.0,-169.64,-0.23389786,,,,,,,1.271,,,,1577750400.0,,-2609160.0,-0.687,,0.14325917,9.126672,,1640908800.0,,,,14542165.0,442140928.0,,,,,,,,,,,,,,https://logo.clearbit.com/cloudberry.no,,,,,,,,
COV,ContextVision,Health care,269.0,269.0,272.0,340,LP,2081.19,0.0508,0.1496,0.1025,1.5865,2.6107,111 22,Healthcare,46.0,"ContextVision AB (publ), a medical technology software company, provides image analysis and artificial intelligence software solutions to original equipment manufacturers worldwide. It operates through two segments, Medical Imaging and Digital Pathology. The company offers image enhancement software for 2D/3D/4D ultrasound, radiography, magnetic resonance imaging (MRI), and mammography. Its products include US PLUSView, an image enhancement software product for women's health, general imaging, cardiovascular, and point of care applications; VolarView, an image enhancement software for the handheld ultrasound market segment; GOPiCE, a technology for volumetric image enhancement in real-time; and REALiCE, a volumetric image enhancement and rendering solution for visualization. The company also provides Altumira/Altumira Plus, a solution for various digital radiography systems; GOPView XR2Plus for x-ray systems for human and veterinary examinations; and Orthopedic Package for orthopedic imaging. In addition, it offers GOPView MRI2Plus, an image enhancement solution for MRI; GOPView Mammo3, an image enhancement software for screening and diagnostic mammography; and INIFY Prostate, an AI-based software that outlines and quantifies suspected cancerous areas in a series of prostate biopsies. ContextVision AB (publ) was founded in 1983 and is headquartered in Stockholm, Sweden.",Stockholm,46 87 50 35 50,Sweden,[],http://www.contextvision.com,1.0,Klara Norra Kyrkogata 31,Health Information Services,256.0,264.0,141.75839,,0.0,,271.0,,18567.0,,256.0,239.51471,,264.0,,18567.0,,,,,1212969600.0,1.298837,,,257.0,2.0,NOK,22649.0,,,,2081185792.0,,,21022.0,,257.0,272.0,,140000.0,22649.0,309.0,1034.6155,,,50.5,269.0,False,,140000.0,271.0,OSL,CONTEXTVISION AB,ContextVision AB (publ),Europe/Oslo,CEST,False,7200000.0,EQUITY,COV.OL,finmb_786673,no_market,,,,0.1275,,2.1677852000000004,,0.26,,7736750.0,,,0.8079999999999999,,,,1577750400.0,0.08879,,-0.033,,0.14325917,332.92078,0.7414,1640908800.0,1585612800.0,,,2043430.0,1980608000.0,,,,,,1.757,,,,,,,,https://logo.clearbit.com/contextvision.com,,,,,,,,
CRAYON,Crayon Group Holding,Information technology,73.4,72.9,73.4,355,,5962.32,-0.0094,0.0456,0.16879999999999998,0.4115,1.2175,0484,Technology,1500.0,"Crayon Group Holding ASA, together with its subsidiaries, operates as an IT advisory company in software and digital transformation services. It operates through Software & Cloud Direct, Software & Cloud Channel, Software & Cloud Economics, and Consulting segments. The company offers license management and consultancy services; SAM as a Service, a single hosted managed service that enables its clients to control software and technology assets across their IT environment; and SAM-iQ, which provides a centralized program interface that allows its customers to analyze, review, and manage their SAM environment. It also provides software and cloud economic services, including license management and solutions across large and mid-market enterprises, public sector, and cloud and service provider markets, as well as deployment planning services. In addition, the company offers consulting services in the areas of cloud architecture and deployment solutions, licensing environment optimization and management, security, datacenter systems, infrastructure and networking, backup and data recovery, servers environments, and storage and virtualization solutions; and managed services, such as outsourced license lifecycle management, project management, audit simulation and support, and infrastructure management and support services. Further, it provides training, events, and development programs for IT professionals. It has operations in the Nordics, Europe, the Asia-Pacific, the Middle East and Africa, and the United States. The company is headquartered in Oslo, Norway.",Oslo,47 22 89 10 00,Norway,[],http://www.crayon.com,1.0,Sandakerveien 114A,Information Technology Services,74.1,74.1,58.278103,,0.0,,74.2,,59727.0,,74.1,65.95588000000001,,74.1,,59727.0,,,,,,1.3361180000000001,,,71.9,2.0,NOK,71517.0,,,,5957540352.0,,,202891.0,0.3923917,71.9,73.2,,0.0,71517.0,74.6,68.59813,,,27.6,73.0,False,,0.0,74.2,OSL,CRAYON GROUP HLD,Crayon Group Holding ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,CRAYON.OL,finmb_46100086,no_market,,0.384,,-0.00343,33.56,1.3051948999999998,,1.07,,81165400.0,,,8.798,,,,1577750400.0,0.21603000000000003,-52075000.0,-0.691,,0.14325917,8.342805,0.60696,1640908800.0,1585612800.0,,,34221159.0,5823635968.0,,,,,,,,,,,,,,https://logo.clearbit.com/crayon.com,,,,,,,,
DNB,DNB,Financials,142.35,142.15,142.35,2574,,222143.35,0.0018,0.0025,0.0933,-0.132,-0.0901,0191,Financial Services,9020.0,"DNB ASA provides various banking products and services for retail and corporate customers in Norway and internationally. The company offers savings and investment products, including saving accounts, home savings products, equities, retirement savings, fixed rate deposits, exchange traded products, bonds and commercial papers, and asset management services; and loans, such as home mortgages, car and consumer loans, trade finance, and export financing, as well as overdraft facilities, bank guarantees, and leasing and factoring services. It also provides various cards; a range of insurance products comprising car, boat, motor vehicle, household contents, home, holiday home, travel, and life insurance products, as well as pet insurance for cats and dogs; and pension plans. In addition, the company offers investment banking advisory and financing services, such as mergers and acquisitions, and equity and debt capital markets for corporations and private equity firms; and foreign exchange and treasury, cash management, research, commodities, equities, corporate finance, interest rates, securities, real estate broking, and internet and mobile banking services. It offers its products and services to various sectors, including energy; financial institutions; healthcare; manufacturing; packaging and forest products; seafood; shipping, offshore, and logistics; and telecom, media, and technology. The company distributes its products and services through its branches, in-store postal and banking outlets, and post office counters. DNB ASA was founded in 1822 and is headquartered in Oslo, Norway.",Oslo,,Norway,[],http://www.dnb.no,1.0,Dronning Eufemias gate 30,Banks—Regional,142.1,142.5,135.17197,0.06333568,0.0,,143.05,,1927613.0,,142.1,135.96323999999998,9.0,142.5,,1927613.0,,,,,1588118400.0,0.961046,,,140.55,2.0,NOK,1239152.0,,,,220695183360.0,,,3060591.0,4.5189233,140.55,141.65,,246400.0,1239152.0,178.1,9.566532,,,94.26,141.45,False,,327700.0,143.05,OSL,DNB ASA,DNB ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,DNB.OL,finmb_9778651,no_market,,19.84,,0.43046,,-0.08878660000000001,,14.88,,1550370048.0,,,154.097,,,,1577750400.0,0.37327,19740000256.0,12.557,,0.14325917,0.9237688000000001,0.42226002,1640908800.0,1593475200.0,,,889201447.0,968968110080.0,,,,,,-0.182,,,,,,,,https://logo.clearbit.com/dnb.no,Bjorvika,11.336307000000001,,,,,,
DNO,DNO,Energy,5.81,5.81,5.81,1888,,5669.22,-0.0031,-0.0024,0.0035,-0.4977,-0.5738,0250,Energy,1318.0,"DNO ASA engages in the exploration, development, and production of oil and gas assets in the Middle East and the North Sea. Its flagship project is the Tawke field that is located in the Kurdistan region of Iraq. As of December 31, 2019, its proven reserves consisted of 205.6 million barrels of oil equivalent (MMboe); proven and probable reserves included 344.8 MMboe; and proven, probable, and possible reserves consisted of 539.9 MMboe. The company was founded in 1971 and is headquartered in Oslo, Norway.",Oslo,47 23 23 84 80,Norway,[],http://www.dno.no,1.0,Dokkveien 1,Oil & Gas E&P,5.83,5.846,5.8588767,0.00754717,,,6.0,,5195494.0,,5.83,6.016529599999999,0.044000000000000004,5.846,,5195494.0,,,,0.4,1571961600.0,1.921511,,,5.7139999999999995,2.0,NOK,5986974.0,,,,5669216768.0,,,8666858.0,7.273822,5.7139999999999995,5.81,,728400.0,5986974.0,14.755,17.61212,,,2.5,5.803999999999999,False,0.0699,162000.0,6.0,OSL,DNO ASA,DNO ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,DNO.OL,finmb_878127,no_market,,8.112,,-0.19066,19.852,-0.57408786,,0.33,,975433024.0,,,0.988,,,,1577750400.0,0.14917,-148600000.0,-0.15,,0.14325917,5.8825912,0.40448,1640908800.0,1593475200.0,,,536593797.0,6322757120.0,,1150416000.0,4:1,,,,,,,,,,,https://logo.clearbit.com/dno.no,Aker Brygge,,47 23 23 84 81,,,,,
DOF,DOF,Energy,0.6,0.6,0.6,34,,183.73,-0.0165,0.029300000000000007,-0.034,-0.6197,-0.8247,5392,Energy,3440.0,"DOF ASA, together with its subsidiaries, owns and operates a fleet of offshore vessels worldwide. The company operates through three segments: Platform Supply Vessel (PSV), Anchor Handling Tug Supply Vessel (AHTS), and Subsea Vessel and Subsea Engineering. It operates a fleet of PSVs that are used to transport oilfield products and supplies to offshore drilling and production facilities; AHTS used to set anchors for drilling rigs, and tow mobile drilling rigs and equipment from one location to another; and subsea vessels used for a range of subsea services. The company also provides subsea services comprising project management, engineering, construction and installation, life-of-field, decommissioning/field abandonment, and survey and positioning, as well as inspection, repair, and maintenance services. In addition, it offers marine management services, such as crewing, chartering, mobilization, maintenance, refurbishment, projects and new building, and compliance services. As of December 31, 2019, the company operated a fleet of 67 vessels, including 16 PSVs, 20 AHTSs, and 31 subsea/construction vessels, as well as 72 remote operated vehicles and 2 autonomous underwater vehicles. It operates in Brazil, the United Kingdom, Australia, Norway, Canada, the United States, Guyana, the Philippines, Angola, Argentina, and internationally. The company was founded in 1981 and is headquartered in StorebÃ¸, Norway.",Storebo,47 56 18 10 00,Norway,[],http://www.dof.no,1.0,Alfabygget,Oil & Gas Equipment & Services,0.607,0.607,0.8820438,,0.0,,0.607,,311828.0,,0.607,0.5924706,,0.607,,311828.0,,,,,1242432000.0,1.961627,,,0.581,4.0,NOK,279557.0,,,,183734512.0,,,697744.0,0.027729327,0.581,0.599,,4700000.0,279557.0,3.26,0.70235294,,,0.5,0.591,False,,1357000.0,0.607,OSL,DOF ASA,DOF ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,DOF.OL,finmb_884333,no_market,,2.9760000000000004,,-0.97329,10.207,-0.81624997,,0.85,,307763008.0,,,-1.2830000000000001,,,,1577750400.0,0.04079,-6448999936.0,-20.38,,0.14325917,,0.57965,1640908800.0,1585612800.0,,,110942327.0,19720812544.0,,1527206400.0,1:10,,,,,,,,,,,https://logo.clearbit.com/dof.no,,,47 56 18 10 06,,,,,
EAM,EAM Solar,Utilities,12.7,12.25,12.7,7,,87.02,-0.0117,-0.0078,-0.08960000000000001,0.0855,-0.5559000000000001,0287,Utilities,,"EAM Solar ASA acquires, owns, and operates solar power plants in Europe. The company sells electricity under long-term fixed price sales contracts. It owns and operates four power plants with a combined installed capacity of 4.0 MW in Italy. The company was founded in 2011 and is based in Oslo, Norway.",Oslo,47 91 61 10 09,Norway,[],http://www.eamsolar.no,1.0,Dronningen 1,Utilities—Renewable,12.85,12.85,12.460511,0.0008560311,0.0,,12.85,,6327.0,,12.85,13.685294,0.011000000000000001,12.85,,6327.0,,,,,1399852800.0,0.667441,,,12.25,2.0,NOK,2143.0,,,,87023064.0,,,12983.0,,12.25,12.55,,94600.0,2143.0,30.1,,,,6.66,12.25,False,,280300.0,12.85,OSL,EAM SOLAR ASA,EAM Solar ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,EAM.OL,finmb_142079547,no_market,,,,0.89206004,,-0.5667808000000001,,,,6852210.0,,,,,,,1577750400.0,0.28467,,,,0.14325917,,0.42780998,1640908800.0,1585612800.0,,,4010941.0,88050896.0,,,,,,,,,,,,,,https://logo.clearbit.com/eamsolar.no,,,,,,,,
EIOF,Eidesvik Offshore,Energy,3.2,3.14,3.2,4,,198.88,0.0,-0.0244,-0.0303,-0.3893,-0.4161,5443,Energy,514.0,"Eidesvik Offshore ASA operates as a shipping company. It operates through Seismic, Subsea/Offshore Wind, Platform Supply, and Other segments. The company delivers shipping services to customers who produce seismic data; subsea inspection, maintenance, repair, and construction services for subsea work in the oil industry; and shipping services the offshore oil industry. It operates 6 large supply and one smaller supply vessels; a fleet of 4 vessels related to seismic; and a fleet of 4 vessels related to subsea/wind. The company is headquartered in BÃ¸mlo, Norway. Eidesvik Offshore ASA is a subsidiary of Eidesvik Invest AS.",Bomlo,47 53 44 80 00,Norway,[],http://www.eidesvik.no,1.0,Vestvikveien 1,Oil & Gas Equipment & Services,3.2,3.24,4.027956,,0.0,,3.24,,3280.0,,3.2,3.3464706,,3.24,,3280.0,,,,,1400198400.0,0.7802319999999999,,,3.06,4.0,NOK,1366.0,,,,198880000.0,,,14446.0,0.32408297,3.06,3.2,,,1366.0,6.12,,,,3.06,3.14,False,,,3.24,OSL,EIDESVIK OFFSHORE,Eidesvik Offshore ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,EIOF.OL,finmb_22071229,no_market,,3.542,,-1.10569,12.989,-0.4007491,,,,62150000.0,,,10.307,,,,1577750400.0,0.05849,-678529984.0,-10.921,,0.14325917,0.3104686,0.7988,1640908800.0,1585612800.0,,,12191344.0,2173615104.0,,,,,,,,,,,,,,https://logo.clearbit.com/eidesvik.no,,,,,,,,
EMGS,Electromagnetic Geoservices,Energy,0.72,0.71,0.72,16,,94.3,0.0,-0.0374,-0.0576,-0.6555,-0.7165,7041,Energy,131.0,"Electromagnetic Geoservices ASA, together with its subsidiaries, provides electromagnetic (EM) surveying services to the offshore oil and gas exploration industry. It is involved in the planning, acquisition, processing, modelling, interpretation, and integration of EM data. The company uses its patented electromagnetic survey method to find hydrocarbons in offshore reservoirs. Its products and services include imaging and interpretation, consultancy, magnetotelluric survey, training, and controlled-source electromagnetic surveying services. Electromagnetic Geoservices ASA has operations in Europe, the Middle East, Africa, Norway, North and South America, Asia, and the Pacific Ocean. The company was founded in 2002 and is headquartered in Trondheim, Norway.",Trondheim,,Norway,[],http://www.emgs.com,1.0,Stiklestadveien 1,Oil & Gas Equipment & Services,0.72,0.6970000000000001,0.9929124,,0.0,,0.72,,108424.0,,0.72,0.802,,0.6970000000000001,,108424.0,,,,,,2.641279,,,0.6970000000000001,4.0,NOK,41266.0,,,,94298400.0,,,523204.0,1.1742092,0.6970000000000001,0.715,,,41266.0,2.85,,,,0.5,0.71,False,,,0.72,OSL,ELECTROMAGNETIC GE,Electromagnetic Geoservices ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,EMGS.OL,finmb_10654493,no_market,,1.614,,0.08489,3.93,-0.70247936,,-0.08,,130970000.0,,,-0.002,,,,1577750400.0,0.013819999999999999,6817000.0,0.047,,0.14325917,,0.59531,1640908800.0,1593475200.0,,,54838319.0,129609176.0,,1467331200.0,1:40,,,,,,,,,,,https://logo.clearbit.com/emgs.com,,15.31915,,,,,,
ELE,Element,Materials,5.69,5.59,5.69,190,,107.53,-0.0207,0.0345,0.0383,0.0289,2.7959,0250,Basic Materials,2.0,"Element ASAengages  acquisition and development of mineral resources. It holds interests in the nickel-cobalt-mineralized areas on the island of Mindoro in the Philippines. The company's main assets are currently the Mindoro Nickel Project, PALCapital Ventures. The company was formerly known as Intex Resources ASA and changed its name to Element ASA in October 2017. Element ASA was incorporated in 1996 and is headquartered in Oslo, Norway.",Oslo,47 23 08 23 08,Norway,[],http://www.elementasa.com,1.0,Grundingen 2,Other Industrial Metals & Mining,5.81,5.86,4.515489,,0.0,,5.97,,369385.0,,5.81,5.715,,5.86,,369385.0,,,,,,3.8732550000000003,,,5.51,2.0,NOK,387767.0,,,,107538728.0,,,845449.0,689.3508,5.51,5.7,,0.0,387767.0,9.5,,,,1.199,5.6,False,,0.0,5.97,OSL,ELEMENT ASA,Element ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,ELE.OL,finmb_22929109,no_market,,792.2689999999999,,0.0,-42.45399999999999,3.0148697,,,,18899600.0,,,0.22899999999999998,,,,1577750400.0,0.00629,-5625000.0,-0.457,,0.14325917,24.847162,0.28688,1640908800.0,1585612800.0,,,11864880.0,123594000.0,,1556150400.0,1:20,,,,,,,,,,,https://logo.clearbit.com/elementasa.com,,,,,,,,
